                                    5             10             15             25             50             75            100            150            200            250            300
   10      8      1      1     3.3500e-12     3.4500e-12     3.7700e-12     4.7000e-12     7.4100e-12     9.9400e-12     1.2100e-11     1.5600e-11     1.8000e-11     1.9700e-11     2.0900e-11
   10      9      1      1     6.3700e-13     7.3400e-13     8.2700e-13     1.0200e-12     1.5200e-12     2.0300e-12     2.5400e-12     3.5100e-12     4.4000e-12     5.2100e-12     5.9300e-12
   11      1      1      1     7.6900e-12     7.3300e-12     7.3100e-12     7.6700e-12     9.2200e-12     1.0800e-11     1.2200e-11     1.4300e-11     1.5900e-11     1.7000e-11     1.7700e-11
   11      2      1      1     2.5000e-13     2.5300e-13     2.6600e-13     3.0500e-13     4.3800e-13     5.9200e-13     7.6000e-13     1.1100e-12     1.4400e-12     1.7500e-12     2.0200e-12
   11      3      1      1     1.0700e-12     1.0200e-12     1.0400e-12     1.1500e-12     1.6300e-12     2.2100e-12     2.8200e-12     3.9900e-12     5.0100e-12     5.8500e-12     6.5100e-12
   11      4      1      1     1.3700e-14     1.1500e-14     1.0900e-14     1.1000e-14     1.2700e-14     1.4800e-14     1.7100e-14     2.2200e-14     2.7800e-14     3.3400e-14     3.8900e-14
   11      5      1      1     6.8800e-12     6.6500e-12     6.6800e-12     7.1200e-12     8.8100e-12     1.0600e-11     1.2100e-11     1.4700e-11     1.6500e-11     1.7900e-11     1.8800e-11
   11      6      1      1     1.0200e-12     9.5200e-13     9.5500e-13     1.0300e-12     1.3900e-12     1.8500e-12     2.3700e-12     3.4900e-12     4.5900e-12     5.6100e-12     6.5000e-12
   11      7      1      1     2.9200e-13     2.9000e-13     3.1200e-13     3.9000e-13     6.8600e-13     1.0700e-12     1.4900e-12     2.3600e-12     3.1700e-12     3.8600e-12     4.4400e-12
   11      8      1      1     4.2400e-14     4.2600e-14     4.7300e-14     6.3100e-14     1.2400e-13     2.1700e-13     3.4500e-13     6.9400e-13     1.1300e-12     1.6100e-12     2.0900e-12
   11      9      1      1     3.3300e-12     3.0200e-12     3.0300e-12     3.3300e-12     4.5500e-12     5.8800e-12     7.1300e-12     9.2600e-12     1.0900e-11     1.2100e-11     1.3000e-11
   11     10      1      1     7.5500e-13     7.4000e-13     7.6900e-13     8.8700e-13     1.3200e-12     1.8900e-12     2.5500e-12     4.0100e-12     5.5300e-12     6.9600e-12     8.2500e-12
   12      1      1      1     2.5000e-13     2.5300e-13     2.6600e-13     3.0500e-13     4.3800e-13     5.9200e-13     7.6000e-13     1.1100e-12     1.4400e-12     1.7500e-12     2.0200e-12
   12      2      1      1     7.6900e-12     7.3300e-12     7.3100e-12     7.6700e-12     9.2200e-12     1.0800e-11     1.2200e-11     1.4300e-11     1.5900e-11     1.7000e-11     1.7700e-11
   12      3      1      1     1.3700e-14     1.1500e-14     1.0900e-14     1.1000e-14     1.2700e-14     1.4800e-14     1.7100e-14     2.2200e-14     2.7800e-14     3.3400e-14     3.8900e-14
   12      4      1      1     1.0700e-12     1.0200e-12     1.0400e-12     1.1500e-12     1.6300e-12     2.2100e-12     2.8200e-12     3.9900e-12     5.0100e-12     5.8500e-12     6.5100e-12
   12      5      1      1     1.0200e-12     9.5200e-13     9.5500e-13     1.0300e-12     1.3900e-12     1.8500e-12     2.3700e-12     3.4900e-12     4.5900e-12     5.6100e-12     6.5000e-12
