         20.0     40.0     70.0    100.0    150.0    200.0    250.0    300.0
   19 12 1.21E-12 1.35E-12 1.72E-12 2.26E-12 3.36E-12 4.50E-12 5.58E-12 6.58E-12
   19 13 8.87E-12 9.82E-12 1.19E-11 1.43E-11 1.80E-11 2.11E-11 2.37E-11 2.59E-11
   19 14 3.50E-12 3.34E-12 3.54E-12 4.06E-12 5.22E-12 6.40E-12 7.51E-12 8.52E-12
   19 15 4.05E-11 4.15E-11 4.42E-11 4.70E-11 5.08E-11 5.36E-11 5.58E-11 5.75E-11
   19 16 9.40E-12 8.61E-12 8.28E-12 8.54E-12 9.47E-12 1.05E-11 1.16E-11 1.25E-11
   19 17 1.57E-10 1.47E-10 1.39E-10 1.34E-10 1.31E-10 1.30E-10 1.30E-10 1.31E-10
   19 18 8.68E-12 1.14E-11 1.38E-11 1.52E-11 1.69E-11 1.82E-11 1.93E-11 2.02E-11
   20  1 1.09E-15 1.54E-15 2.50E-15 3.79E-15 6.46E-15 9.58E-15 1.30E-14 1.65E-14
   20  2 1.60E-14 1.56E-14 1.48E-14 1.50E-14 1.70E-14 2.08E-14 2.56E-14 3.09E-14
   20  3 8.57E-15 1.12E-14 1.65E-14 2.33E-14 3.75E-14 5.47E-14 7.43E-14 9.55E-14
   20  4 6.02E-14 5.99E-14 5.76E-14 5.76E-14 6.19E-14 6.95E-14 7.96E-14 9.13E-14
   20  5 2.68E-14 3.31E-14 4.44E-14 5.91E-14 9.17E-14 1.36E-13 1.92E-13 2.56E-13
   20  6 1.20E-13 1.21E-13 1.15E-13 1.11E-13 1.17E-13 1.37E-13 1.73E-13 2.22E-13
   20  7 5.31E-14 6.32E-14 8.30E-14 1.14E-13 1.96E-13 3.21E-13 4.82E-13 6.66E-13
   20  8 1.37E-13 1.45E-13 1.44E-13 1.53E-13 2.16E-13 3.47E-13 5.37E-13 7.67E-13
   20  9 1.13E-13 1.31E-13 1.77E-13 2.62E-13 5.01E-13 8.40E-13 1.24E-12 1.68E-12
   20 10 1.71E-13 2.23E-13 3.24E-13 4.91E-13 9.32E-13 1.53E-12 2.23E-12 2.97E-12
   20 11 3.93E-13 4.56E-13 6.13E-13 8.79E-13 1.50E-12 2.25E-12 3.03E-12 3.80E-12
   20 12 9.16E-13 1.24E-12 1.94E-12 2.84E-12 4.60E-12 6.42E-12 8.15E-12 9.75E-12
   20 13 1.22E-12 1.46E-12 1.88E-12 2.46E-12 3.59E-12 4.74E-12 5.83E-12 6.83E-12
   20 14 8.47E-12 1.01E-11 1.25E-11 1.49E-11 1.87E-11 2.18E-11 2.44E-11 2.66E-11
   20 15 3.28E-12 3.42E-12 3.75E-12 4.32E-12 5.50E-12 6.69E-12 7.79E-12 8.79E-12
   20 16 3.64E-11 4.04E-11 4.42E-11 4.74E-11 5.15E-11 5.44E-11 5.66E-11 5.84E-11
   20 17 8.10E-12 8.20E-12 8.25E-12 8.64E-12 9.62E-12 1.07E-11 1.17E-11 1.27E-11
   20 18 1.28E-10 1.32E-10 1.31E-10 1.30E-10 1.29E-10 1.29E-10 1.29E-10 1.30E-10
   20 19 8.16E-12 1.16E-11 1.42E-11 1.55E-11 1.71E-11 1.83E-11 1.93E-11 2.03E-11
   21  1 2.64E-15 2.87E-15 2.79E-15 2.81E-15 3.22E-15 4.06E-15 5.27E-15 6.71E-15
   21  2 1.80E-15 2.86E-15 4.88E-15 7.64E-15 1.36E-14 2.07E-14 2.86E-14 3.68E-14
   21  3 2.06E-14 2.22E-14 2.14E-14 2.15E-14 2.41E-14 2.87E-14 3.45E-14 4.10E-14
   21  4 9.52E-15 1.33E-14 1.92E-14 2.66E-14 4.23E-14 6.15E-14 8.35E-14 1.07E-13
   21  5 6.68E-14 7.32E-14 7.07E-14 7.00E-14 7.35E-14 8.09E-14 9.08E-14 1.02E-13
   21  6 2.85E-14 3.78E-14 5.01E-14 6.54E-14 9.97E-14 1.47E-13 2.05E-13 2.72E-13
   21  7 1.24E-13 1.38E-13 1.32E-13 1.27E-13 1.31E-13 1.51E-13 1.88E-13 2.37E-13
   21  8 5.82E-14 7.47E-14 9.65E-14 1.29E-13 2.17E-13 3.49E-13 5.17E-13 7.08E-13
   21  9 1.31E-13 1.51E-13 1.52E-13 1.64E-13 2.33E-13 3.72E-13 5.70E-13 8.07E-13
   21 10 1.31E-13 1.66E-13 2.19E-13 3.11E-13 5.65E-13 9.20E-13 1.34E-12 1.79E-12
   21 11 1.80E-13 2.44E-13 3.58E-13 5.42E-13 1.02E-12 1.65E-12 2.37E-12 3.13E-12
   21 12 4.45E-13 5.62E-13 7.38E-13 1.02E-12 1.66E-12 2.43E-12 3.22E-12 4.00E-12
   21 13 1.05E-12 1.48E-12 2.21E-12 3.16E-12 4.97E-12 6.82E-12 8.57E-12 1.02E-11
   21 14 1.37E-12 1.77E-12 2.22E-12 2.79E-12 3.91E-12 5.05E-12 6.13E-12 7.12E-12
   21 15 8.96E-12 1.14E-11 1.38E-11 1.62E-11 1.98E-11 2.29E-11 2.54E-11 2.75E-11
   21 16 3.55E-12 4.10E-12 4.43E-12 4.94E-12 6.03E-12 7.15E-12 8.20E-12 9.17E-12
   21 17 3.73E-11 4.48E-11 4.87E-11 5.14E-11 5.47E-11 5.71E-11 5.89E-11 6.04E-11
   21 18 8.20E-12 9.24E-12 9.29E-12 9.51E-12 1.03E-11 1.12E-11 1.21E-11 1.30E-11
   21 19 1.23E-10 1.40E-10 1.39E-10 1.37E-10 1.34E-10 1.33E-10 1.32E-10 1.32E-10
   21 20 9.01E-12 1.25E-11 1.43E-11 1.53E-11 1.67E-11 1.79E-11 1.90E-11 1.99E-11
