 15.0    25.0    50.0    75.0   100.0   150.0   200.0   300.0
  132   17   12  4.1E-15  3.6E-15  3.5E-15  3.6E-15  3.8E-15  4.9E-15  7.0E-15  1.5E-14
  133   17   13  5.0E-12  5.1E-12  5.5E-12  6.0E-12  6.5E-12  7.6E-12  8.6E-12  1.0E-11
  134   17   14  2.7E-12  2.7E-12  3.1E-12  3.6E-12  4.2E-12  5.6E-12  7.3E-12  1.1E-11
  135   17   15  2.3E-13  2.4E-13  3.0E-13  3.6E-13  4.4E-13  6.2E-13  8.3E-13  1.3E-12
  136   17   16  1.4E-13  1.6E-13  2.2E-13  2.9E-13  3.7E-13  6.0E-13  9.2E-13  1.8E-12
  137   18    1  4.4E-14  3.6E-14  2.9E-14  2.7E-14  2.8E-14  3.2E-14  3.9E-14  5.9E-14
  138   18    2  1.1E-12  1.1E-12  1.1E-12  1.2E-12  1.4E-12  1.7E-12  2.1E-12  3.0E-12
  139   18    3  2.9E-12  2.9E-12  2.9E-12  3.2E-12  3.5E-12  4.4E-12  5.3E-12  7.4E-12
  140   18    4  2.2E-11  2.2E-11  2.2E-11  2.3E-11  2.4E-11  2.7E-11  2.9E-11  3.4E-11
  141   18    5  2.1E-13  2.0E-13  2.2E-13  2.5E-13  2.9E-13  4.2E-13  5.8E-13  9.9E-13
  142   18    6  1.1E-12  1.1E-12  1.2E-12  1.3E-12  1.5E-12  1.9E-12  2.3E-12  3.2E-12
  143   18    7  6.2E-12  6.1E-12  6.2E-12  6.8E-12  7.5E-12  9.4E-12  1.1E-11  1.6E-11
  144   18    8  1.7E-11  1.7E-11  1.6E-11  1.7E-11  1.8E-11  1.9E-11  2.1E-11  2.4E-11
  145   18    9  2.8E-13  2.8E-13  3.2E-13  3.8E-13  4.7E-13  7.0E-13  1.0E-12  1.8E-12
  146   18   10  7.0E-13  7.1E-13  7.7E-13  8.8E-13  1.0E-12  1.3E-12  1.7E-12  2.4E-12
  147   18   11  4.1E-15  3.6E-15  3.5E-15  3.6E-15  3.8E-15  4.9E-15  7.0E-15  1.5E-14
  148   18   12  6.5E-14  6.8E-14  8.3E-14  1.1E-13  1.4E-13  2.2E-13  3.3E-13  6.3E-13
  149   18   13  2.7E-12  2.7E-12  3.1E-12  3.6E-12  4.2E-12  5.6E-12  7.3E-12  1.1E-11
  150   18   14  5.0E-12  5.1E-12  5.5E-12  6.0E-12  6.5E-12  7.6E-12  8.6E-12  1.0E-11
  151   18   15  1.4E-13  1.6E-13  2.2E-13  2.9E-13  3.7E-13  6.0E-13  9.2E-13  1.8E-12
  152   18   16  2.3E-13  2.4E-13  3.0E-13  3.6E-13  4.4E-13  6.2E-13  8.3E-13  1.3E-12
  153   18   17  1.4E-10  1.4E-10  1.4E-10  1.4E-10  1.5E-10  1.6E-10  1.7E-10  1.9E-10
  154   19    1  1.5E-13  1.4E-13  1.2E-13  1.3E-13  1.4E-13  1.8E-13  2.3E-13  3.7E-13
  155   19    2  4.2E-12  4.2E-12  4.4E-12  4.8E-12  5.4E-12  6.8E-12  8.3E-12  1.1E-11
  156   19    3  4.7E-13  4.8E-13  5.2E-13  5.8E-13  6.6E-13  8.4E-13  1.1E-12  1.5E-12
  157   19    4  3.4E-13  3.5E-13  4.0E-13  4.8E-13  5.8E-13  8.7E-13  1.3E-12  2.2E-12
  158   19    5  8.1E-12  8.3E-12  8.5E-12  9.0E-12  9.6E-12  1.1E-11  1.2E-11  1.5E-11
  159   19    6  1.2E-12  1.2E-12  1.2E-12  1.3E-12  1.5E-12  1.9E-12  2.4E-12  3.5E-12
  160   19    7  8.4E-13  8.8E-13  9.7E-13  1.1E-12  1.3E-12  1.7E-12  2.2E-12  3.4E-12
  161   19    8  8.7E-14  1.1E-13  1.3E-13  1.3E-13  1.4E-13  1.7E-13  2.2E-13  3.8E-13
  162   19    9  1.7E-11  1.7E-11  1.7E-11  1.8E-11  1.9E-11  2.1E-11  2.3E-11  2.7E-11
  163   19   10  1.9E-12  1.8E-12  1.7E-12  1.7E-12  1.7E-12  1.9E-12  2.1E-12  2.7E-12
  164   19   11  6.3E-12  6.3E-12  6.0E-12  5.9E-12  6.0E-12  6.4E-12  6.9E-12  8.3E-12
  165   19   12  3.0E-11  3.0E-11  3.0E-11  3.1E-11  3.2E-11  3.6E-11  3.9E-11  4.6E-11
  166   19   13  6.8E-13  8.5E-13  1.0E-12  1.1E-12  1.3E-12  1.6E-12  2.1E-12  3.3E-12
  167   19   14  1.5E-13  2.4E-13  2.8E-13  2.6E-13  2.4E-13  2.4E-13  2.7E-13  4.3E-13
  168   19   15  1.3E-11  1.3E-11  1.3E-11  1.3E-11  1.4E-11  1.6E-11  1.8E-11  2.1E-11
  169   19   16  3.7E-12  4.2E-12  4.5E-12  4.7E-12  4.9E-12  5.6E-12  6.6E-12  8.9E-12
  170   19   17  2.8E-14  3.4E-14  4.2E-14  5.4E-14  7.0E-14  1.2E-13  1.9E-13  4.1E-13
  171   19   18  9.7E-15  1.4E-14  1.7E-14  2.1E-14  2.8E-14  5.4E-14  1.0E-13  2.8E-13
  172   20    1  4.2E-12  4.2E-12  4.4E-12  4.8E-12  5.4E-12  6.8E-12  8.3E-12  1.1E-11
  173   20    2  1.5E-13  1.4E-13  1.2E-13  1.3E-13  1.4E-13  1.8E-13  2.3E-13  3.7E-13
  174   20    3  3.4E-13  3.5E-13  4.0E-13  4.8E-13  5.8E-13  8.7E-13  1.3E-12  2.2E-12
  175   20    4  4.7E-13  4.8E-13  5.2E-13  5.8E-13  6.6E-13  8.4E-13  1.1E-12  1.5E-12
  176   20    5  1.2E-12  1.2E-12  1.2E-12  1.3E-12  1.5E-12  1.9E-12  2.4E-12  3.5E-12
  177   20    6  8.1E-12  8.3E-12  8.5E-12  9.0E-12  9.6E-12  1.1E-11  1.2E-11  1.5E-11
  178   20    7  8.7E-14  1.1E-13  1.3E-13  1.3E-13  1.4E-13  1.7E-13  2.2E-13  3.8E-13
  179   20    8  8.4E-13  8.8E-13  9.7E-13  1.1E-12  1.3E-12  1.7E-12  2.2E-12  3.4E-12
  180   20    9  1.9E-12  1.8E-12  1.7E-12  1.7E-12  1.7E-12  1.9E-12  2.1E-12  2.7E-12
  181   20   10  1.7E-11  1.7E-11  1.7E-11  1.8E-11  1.9E-11  2.1E-11  2.3E-11  2.7E-11
  182   20   11  3.0E-11  3.0E-11  3.0E-11  3.1E-11  3.2E-11  3.6E-11  3.9E-11  4.6E-11
  183   20   12  6.3E-12  6.3E-12  6.0E-12  5.9E-12  6.0E-12  6.4E-12  6.9E-12  8.3E-12
  184   20   13  1.5E-13  2.4E-13  2.8E-13  2.6E-13  2.4E-13  2.4E-13  2.7E-13  4.3E-13
  185   20   14  6.8E-13  8.5E-13  1.0E-12  1.1E-12  1.3E-12  1.6E-12  2.1E-12  3.3E-12
  186   20   15  3.7E-12  4.2E-12  4.5E-12  4.7E-12  4.9E-12  5.6E-12  6.6E-12  8.9E-12
  187   20   16  1.3E-11  1.3E-11  1.3E-11  1.3E-11  1.4E-11  1.6E-11  1.8E-11  2.1E-11
  188   20   17  9.7E-15  1.4E-14  1.7E-14  2.1E-14  2.8E-14  5.4E-14  1.0E-13  2.8E-13
  189   20   18  2.8E-14  3.4E-14  4.2E-14  5.4E-14  7.0E-14  1.2E-13  1.9E-13  4.1E-13
  190   20   19  1.0E-10  9.8E-11  9.4E-11  9.3E-11  9.5E-11  1.0E-10  1.1E-10  1.2E-10
  191   21    1  1.1E-13  1.1E-13  1.2E-13  1.4E-13  1.6E-13  2.2E-13  2.9E-13  4.7E-13
  192   21    2  3.3E-13  3.4E-13  3.7E-13  4.3E-13  4.9E-13  6.4E-13  8.1E-13  1.2E-12
  193   21    3  4.2E-13  4.2E-13  4.6E-13  5.1E-13  5.8E-13  7.3E-13  9.0E-13  1.3E-12
  194   21    4  1.0E-12  1.0E-12  1.1E-12  1.3E-12  1.4E-12  1.7E-12  2.1E-12  2.8E-12
  195   21    5  6.5E-13  6.6E-13  7.0E-13  7.7E-13  8.6E-13  1.1E-12  1.3E-12  1.7E-12
  196   21    6  1.9E-12  1.9E-12  2.1E-12  2.4E-12  2.8E-12  3.6E-12  4.6E-12  6.6E-12
  197   21    7  4.8E-13  4.6E-13  4.9E-13  5.6E-13  6.5E-13  8.6E-13  1.1E-12  1.6E-12
  198   21    8  4.8E-12  4.8E-12  5.0E-12  5.2E-12  5.6E-12  6.2E-12  6.8E-12  7.9E-12
  199   21    9  4.9E-12  4.9E-12  5.2E-12  5.6E-12  6.0E-12  7.0E-12  8.0E-12  9.7E-12
  200   21   10  2.8E-12  2.8E-12  3.1E-12  3.5E-12  4.0E-12  5.3E-12  6.7E-12  9.7E-12
  201   21   11  2.9E-13  2.8E-13  2.9E-13  3.3E-13  3.9E-13  5.4E-13  7.3E-13  1.2E-12
  202   21   12  2.9E-13  2.8E-13  3.0E-13  3.5E-13  4.4E-13  6.8E-13  1.0E-12  2.0E-12
  203   21   13  2.5E-12  2.4E-12  2.3E-12  2.3E-12  2.3E-12  2.5E-12  2.7E-12  3.2E-12
  204   21   14  3.6E-11  3.6E-11  3.8E-11  4.0E-11  4.4E-11  5.0E-11  5.6E-11  6.8E-11
  205   21   15  1.5E-11  1.5E-11  1.5E-11  1.6E-11  1.7E-11  1.9E-11  2.2E-11  2.7E-11
  206   21   16  4.4E-12  3.7E-12  2.5E-12  2.1E-12  2.0E-12  2.2E-12  2.6E-12  3.7E-12
  207   21   17  2.5E-12  2.4E-12  2.5E-12  2.7E-12  3.0E-12  3.5E-12  4.0E-12  5.1E-12
  208   21   18  1.9E-12  1.9E-12  2.1E-12  2.4E-12  2.7E-12  3.6E-12  4.6E-12  6.8E-12
  209   21   19  1.4E-12  1.2E-12  9.4E-13  9.0E-13  9.6E-13  1.2E-12  1.7E-12  2.7E-12
