                                    5             10             15             25             50             75            100            150            200            250            300
   13      9      1      1     2.5100e-13     2.4700e-13     2.5700e-13     3.0300e-13     4.9400e-13     7.6000e-13     1.0800e-12     1.7900e-12     2.5200e-12     3.2100e-12     3.8100e-12
   13     10      1      1     6.0100e-13     5.8500e-13     6.0500e-13     6.9200e-13     1.0300e-12     1.4700e-12     1.9900e-12     3.2000e-12     4.5200e-12     5.8300e-12     7.0300e-12
   13     11      1      1     1.1900e-12     1.1400e-12     1.1800e-12     1.3700e-12     2.0500e-12     2.8300e-12     3.6200e-12     5.1000e-12     6.3700e-12     7.4300e-12     8.2600e-12
   13     12      1      1     2.2900e-12     2.9600e-12     3.6600e-12     5.2000e-12     9.6000e-12     1.4300e-11     1.8900e-11     2.7400e-11     3.4800e-11     4.0900e-11     4.5800e-11
   14      1      1      1     7.2100e-15     7.7400e-15     8.5500e-15     1.1000e-14     2.1200e-14     3.7500e-14     6.0200e-14     1.2500e-13     2.1200e-13     3.1100e-13     4.1000e-13
   14      2      1      1     4.5400e-14     4.7800e-14     5.2300e-14     6.6200e-14     1.2300e-13     2.0500e-13     3.0900e-13     5.6300e-13     8.5200e-13     1.1500e-12     1.4200e-12
   14      3      1      1     9.7800e-14     1.0300e-13     1.1300e-13     1.4000e-13     2.3500e-13     3.5500e-13     4.9100e-13     8.1000e-13     1.1700e-12     1.5600e-12     1.9300e-12
   14      4      1      1     2.6500e-13     2.7400e-13     2.9100e-13     3.4300e-13     5.3000e-13     7.5200e-13     9.8700e-13     1.4500e-12     1.8600e-12     2.2100e-12     2.5000e-12
   14      5      1      1     1.3100e-13     1.3800e-13     1.5000e-13     1.8600e-13     3.2000e-13     5.0000e-13     7.1500e-13     1.2100e-12     1.7400e-12     2.2600e-12     2.7200e-12
   14      6      1      1     6.0300e-13     6.1800e-13     6.6300e-13     8.0700e-13     1.3400e-12     2.0400e-12     2.8300e-12     4.5900e-12     6.4200e-12     8.1700e-12     9.7100e-12
   14      7      1      1     1.7100e-12     1.7700e-12     1.8400e-12     2.0700e-12     2.8500e-12     3.6900e-12     4.5000e-12     5.9400e-12     7.1200e-12     8.0600e-12     8.7800e-12
   14      8      1      1     1.1700e-12     1.2100e-12     1.2600e-12     1.4200e-12     2.0200e-12     2.7600e-12     3.5900e-12     5.4100e-12     7.2500e-12     8.9700e-12     1.0500e-11
   14      9      1      1     4.0800e-12     4.1800e-12     4.3300e-12     4.8200e-12     6.4300e-12     8.1400e-12     9.8100e-12     1.2900e-11     1.5600e-11     1.8000e-11     1.9800e-11
   14     10      1      1     9.4500e-12     9.1600e-12     9.2300e-12     9.9700e-12     1.2900e-11     1.5900e-11     1.8700e-11     2.3300e-11     2.6800e-11     2.9200e-11     3.1000e-11
   14     11      1      1     7.9000e-13     8.0900e-13     8.5100e-13     9.9100e-13     1.5000e-12     2.1300e-12     2.8300e-12     4.3000e-12     5.7600e-12     7.0900e-12     8.2400e-12
   14     12      1      1     5.2600e-14     5.7800e-14     6.5300e-14     8.9200e-14     1.9100e-13     3.4500e-13     5.4100e-13     1.0300e-12     1.5900e-12     2.1500e-12     2.6800e-12
   14     13      1      1     2.6800e-14     2.8600e-14     3.2700e-14     4.7000e-14     1.1600e-13     2.3800e-13     4.1600e-13     9.4000e-13     1.6400e-12     2.4400e-12     3.2300e-12
   15      1      1      1     5.0700e-15     5.6900e-15     6.5500e-15     8.4200e-15     1.3900e-14     2.0900e-14     2.9000e-14     4.8600e-14     7.2200e-14     9.8200e-14     1.2400e-13
   15      2      1      1     2.0400e-14     2.2400e-14     2.5300e-14     3.2400e-14     5.7700e-14     9.1900e-14     1.3300e-13     2.2800e-13     3.3200e-13     4.3400e-13     5.2600e-13
   15      3      1      1     1.0600e-13     1.1300e-13     1.2400e-13     1.5500e-13     2.7500e-13     4.4300e-13     6.4500e-13     1.1200e-12     1.6100e-12     2.0800e-12     2.4800e-12
   15      4      1      1     2.3700e-14     2.5500e-14     2.8800e-14     3.8100e-14     7.5400e-14     1.3400e-13     2.1500e-13     4.3600e-13     7.1800e-13     1.0200e-12     1.3100e-12
   15      5      1      1     8.2700e-14     8.8000e-14     9.5600e-14     1.1600e-13     1.8900e-13     2.9500e-13     4.3500e-13     8.0700e-13     1.2700e-12     1.7700e-12     2.2300e-12
   15      6      1      1     1.8400e-13     1.9400e-13     2.1000e-13     2.5300e-13     3.9600e-13     5.6700e-13     7.4700e-13     1.1000e-12     1.4300e-12     1.7000e-12     1.9300e-12
   15      7      1      1     2.3200e-13     2.4300e-13     2.6500e-13     3.2200e-13     5.2700e-13     8.0100e-13     1.1300e-12     1.8800e-12     2.6800e-12     3.4500e-12     4.1200e-12
