  928
   52   38         7    5      6    5          0.8086D-04      0.33578103D+03     140.927489    202.77
   52   47         7    5      6    4          0.2658D-01      0.15389213D+04     140.927489    202.77
   52   61         7    5      7   -4          0.6495D-02      0.12031180D+04     140.927489    202.77
   52   69         7    5      8    4          0.3191D-03      0.81933080D+03     140.927489    202.77
   53   46         7    4      6    3          0.5602D-02      0.97322357D+03     100.795797    145.02
   53   47         7    4      6    4          0.1112D-03      0.33580324D+03     100.795797    145.02
   53   60         7    4      7   -3          0.1181D-02      0.63742675D+03     100.795797    145.02
   53   61         7    4      7   -4          0.8992D-26      0.14989625D-04     100.795797    145.02
   53   76         7    4      8    3          0.1578D-04      0.25366096D+03     100.795797    145.02
   54   45         7    3      6    2          0.1021D-02      0.58991974D+03      79.533407    114.43
   54   46         7    3      6    3          0.1348D-03      0.33579307D+03      79.533407    114.43
   54   55         7    3      7   -2          0.8525D-04      0.25436360D+03      79.533407    114.43
   55   40         7   -2      6   -3          0.5966D-06      0.81427972D+02      71.048752    102.22
   55   41         7   -2      6   -2          0.1515D-03      0.33571247D+03      71.048752    102.22
   55   44         7   -2      6   -1          0.2125D-02      0.81133079D+03      71.048752    102.22
   55   56         7   -2      7    1          0.6819D-03      0.49582490D+03      71.048752    102.22
   55   72         7   -2      8   -1          0.1282D-05      0.85790645D+02      71.048752    102.22
   56   42         7    1      6    1          0.1575D-03      0.33282476D+03      54.509816     78.43
   56   43         7    1      6    0          0.1525D-02      0.62702187D+03      54.509816     78.43
   57   42         7    0      6    1          0.3303D-06      0.41441696D+02      44.790325     64.44
   57   43         7    0      6    0          0.1649D-03      0.33563881D+03      44.790325     64.44
   58   44         7   -1      6   -1          0.1658D-03      0.33859596D+03      55.280018     79.54
   58   56         7   -1      7    1          0.2054D-08      0.23090066D+02      55.280018     79.54
   58   57         7   -1      7    0          0.3608D-03      0.31447313D+03      55.280018     79.54
   59   42         7    2      6    1          0.2266D-02      0.82893101D+03      71.058137    102.24
   59   45         7    2      6    2          0.1517D-03      0.33583749D+03      71.058137    102.24
   59   46         7    2      6    3          0.6028D-06      0.81710823D+02      71.058137    102.24
   59   55         7    2      7   -2          0.1486D-13      0.28135226D+00      71.058137    102.24
   59   58         7    2      7   -1          0.5921D-03      0.47301618D+03      71.058137    102.24
   59   74         7    2      8    1          0.3149D-05      0.11575580D+03      71.058137    102.24
   60   40         7   -3      6   -3          0.1348D-03      0.33579532D+03      79.533533    114.43
   60   41         7   -3      6   -2          0.1022D-02      0.59007982D+03      79.533533    114.43
   60   54         7   -3      7    3          0.7922D-19      0.37504042D-02      79.533533    114.43
   60   59         7   -3      7    2          0.8497D-04      0.25408600D+03      79.533533    114.43
   61   39         7   -4      6   -4          0.1112D-03      0.33580323D+03     100.795797    145.02
   61   40         7   -4      6   -3          0.5602D-02      0.97322206D+03     100.795797    145.02
   61   54         7   -4      7    3          0.1181D-02      0.63743048D+03     100.795797    145.02
   61   70         7   -4      8   -3          0.1578D-04      0.25365269D+03     100.795797    145.02
   62   39         7   -5      6   -4          0.2658D-01      0.15389213D+04     140.927489    202.77
   62   48         7   -5      6   -5          0.8086D-04      0.33578103D+03     140.927489    202.77
   62   53         7   -5      7    4          0.6495D-02      0.12031180D+04     140.927489    202.77
   62   77         7   -5      8   -4          0.3191D-03      0.81933085D+03     140.927489    202.77
   63   48         7   -6      6   -5          0.2947D-01      0.15064447D+04     179.976622    258.95
   63   49         7   -6      6   -6          0.4380D-04      0.33577368D+03     179.976622    258.95
   63   52         7   -6      7    5          0.4321D-02      0.11706637D+04     179.976622    258.95
   63   78         7   -6      8   -5          0.1413D-03      0.78691136D+03     179.976622    258.95
   64   49         7   -7      6   -6          0.2764D-01      0.14007416D+04     215.500122    310.06
   64   51         7   -7      7    6          0.1752D-02      0.10649679D+04     215.500122    310.06
   64   79         7   -7      8   -6          0.3057D-04      0.68122904D+03     215.500122    310.06
   65   50         8    8      7    7          0.7917D-01      0.19775213D+04     281.463123    404.97
   65   80         8    8      8   -7          0.5219D-02      0.15937782D+04     281.463123    404.97
   65   84         8    8      9    7          0.1190D-03      0.11620688D+04     281.463123    404.97
   66   50         8    7      7    7          0.5824D-04      0.38374308D+03     228.300412    328.48
   66   51         8    7      7    6          0.2724D-01      0.14487110D+04     228.300412    328.48
   66   79         8    7      8   -6          0.2920D-02      0.10649721D+04     228.300412    328.48
   66   85         8    7      9    6          0.5778D-04      0.63326908D+03     228.300412    328.48
   67   51         8    6      7    6          0.1087D-03      0.38373886D+03     192.776771    277.37
   67   52         8    6      7    5          0.2916D-01      0.15544026D+04     192.776771    277.37
   67   78         8    6      8   -5          0.5429D-02      0.11706502D+04     192.776771    277.37
