158
 114   40  38   1.724E-02   2531.91806   1749.9
 115   44  41   2.088E-02   2547.43682   1929.3
 116   40  36   5.047E-01   4072.55571   1749.9
 117   44  42   2.969E-04   1435.00858   1929.3
 118   37  30   3.399E+00   5825.63522   1603.6
 119   39  22   6.009E-02  16627.71679   1749.9
 120   45  20   1.810E-04  23744.78475   2006.9
 121   31  27   3.587E-01   3329.18567   1334.8
 122   39  19   1.333E-04  18878.25085   1749.9
 123   45  23   4.088E-05  20541.95997   2006.9
 124   35  32   4.122E-04   2300.45604   1524.6
 125   45  25   2.097E-07  19509.01142   2006.9
 126   32  27   7.068E-01   4983.07533   1414.2
 127   38  19   7.065E-02  16347.57665   1628.4
 128   41  23   1.919E-01  16377.76402   1807.0
 129   34  25   3.300E-02   9176.46849   1511.0
 130   38  34   1.974E-01   2446.84370   1628.4
 131   41  38   4.866E-01   3721.50328   1807.0
 132   30  25   2.486E+00   5280.73498   1324.0
 133   40  25   6.930E-01  14155.23025   1749.9
 134   44  28   1.487E+00  13730.33296   1929.3
 135   44  30   2.713E-02  12611.51731   1929.3
 136   42  36   3.481E+00   6374.56917   1860.4
 137   42  37   5.375E-01   5350.87351   1860.4
 138   43  37   4.516E+00   6373.14998   1909.5
 139   39  29   1.331E+01   9819.91673   1749.9
 140   45  26   1.805E-02  19097.80041   2006.9
 141   35  23   3.023E-02  10493.88993   1524.6
 142   45  31   3.688E-03  14002.41573   2006.9
 143   31  28   2.462E-04   1344.67636   1334.8
 144   39  28   1.050E-04   9992.06706   1749.9
 145   45  32   1.151E-05  12348.52607   2006.9
 146   34  23   1.682E+00  10209.41704   1511.0
 147   38  27   4.601E+00   9445.90217   1628.4
 148   41  31   8.871E+00   9838.21978   1807.0
 149   34  32   1.235E-01   2015.98315   1511.0
 150   41  25   3.830E-03  15344.81547   1807.0
 151   32  30   2.755E-04   1879.75036   1414.2
 152   36  28   2.639E+00   5920.75522   1554.5
 153   40  32   2.890E+00   6994.74491   1749.9
 154   44  34   4.365E+00   8715.78380   1929.3
 155   36  30   4.280E-01   4801.93956   1554.5
 156   44  40   5.213E-01   3737.02204   1929.3
 157   40  37   8.327E-04   3048.86005   1749.9
 158   25  19   1.740E+00   4724.26377   1070.6
