     distance         timeN            Tn             0             1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34            35            36            37            38            39            40 
  2.097226566E+010   1.1179E-003   3.0188E+004   9.1243E+000   1.5742E+001   8.6775E+000   2.3109E+000   3.2507E-001   2.5004E-002   1.0698E-003   2.5712E-005   3.4929E-007   2.6931E-009   1.1820E-011   2.9599E-014   4.2362E-017   3.4702E-020   1.6290E-023   4.3866E-027   6.7818E-031   6.0249E-035   3.0781E-039   9.0500E-044   1.5323E-048   1.4980E-053   8.4328E-059   2.7389E-064   5.1383E-070   5.5636E-076   3.4876E-082   1.2633E-088   2.6527E-095   3.2225E-102   2.2718E-109   9.2862E-117   2.2054E-124   3.0400E-132   2.4399E-140   1.1379E-148   3.0934E-157   4.8967E-166   4.5228E-175   2.4401E-184   7.6899E-194 
  2.586395657E+010   1.4004E-003   2.9183E+004   9.3544E+000   1.6139E+001   8.8964E+000   2.3692E+000   3.3326E-001   2.5634E-002   1.0968E-003   2.6361E-005   3.5810E-007   2.7610E-009   1.2118E-011   3.0345E-014   4.3431E-017   3.5577E-020   1.6701E-023   4.4972E-027   6.9528E-031   6.1768E-035   3.1557E-039   9.2782E-044   1.5710E-048   1.5358E-053   8.6455E-059   2.8079E-064   5.2679E-070   5.7039E-076   3.5756E-082   1.2952E-088   2.7196E-095   3.3038E-102   2.3291E-109   9.5204E-117   2.2610E-124   3.1167E-132   2.5015E-140   1.1666E-148   3.1714E-157   5.0202E-166   4.6369E-175   2.5016E-184   7.8838E-194 
  4.247073082E+010   2.4414E-003   2.5459E+004   9.9596E+000   1.7183E+001   9.4720E+000   2.5224E+000   3.5483E-001   2.7293E-002   1.1678E-003   2.8066E-005   3.8127E-007   2.9396E-009   1.2902E-011   3.2309E-014   4.6241E-017   3.7879E-020   1.7781E-023   4.7881E-027   7.4026E-031   6.5765E-035   3.3599E-039   9.8785E-044   1.6726E-048   1.6352E-053   9.2048E-059   2.9896E-064   5.6087E-070   6.0729E-076   3.8069E-082   1.3790E-088   2.8956E-095   3.5175E-102   2.4798E-109   1.0136E-116   2.4073E-124   3.3184E-132   2.6633E-140   1.2421E-148   3.3766E-157   5.3450E-166   4.9369E-175   2.6635E-184   8.3939E-194 
  5.423624118E+010   3.2498E-003   2.3139E+004   9.8373E+000   1.6972E+001   9.3557E+000   2.4915E+000   3.5047E-001   2.6957E-002   1.1534E-003   2.7722E-005   3.7658E-007   2.9035E-009   1.2744E-011   3.1912E-014   4.5673E-017   3.7414E-020   1.7563E-023   4.7294E-027   7.3117E-031   6.4957E-035   3.3186E-039   9.7572E-044   1.6521E-048   1.6151E-053   9.0918E-059   2.9529E-064   5.5398E-070   5.9983E-076   3.7602E-082   1.3621E-088   2.8600E-095   3.4743E-102   2.4494E-109   1.0012E-116   2.3777E-124   3.2776E-132   2.6306E-140   1.2269E-148   3.3351E-157   5.2794E-166   4.8763E-175   2.6308E-184   8.2908E-194 
  6.292441705E+010   3.8686E-003   2.1741E+004   9.4171E+000   1.6247E+001   8.9560E+000   2.3850E+000   3.3550E-001   2.5806E-002   1.1041E-003   2.6538E-005   3.6050E-007   2.7795E-009   1.2199E-011   3.0549E-014   4.3722E-017   3.5816E-020   1.6812E-023   4.5273E-027   6.9994E-031   6.2182E-035   3.1769E-039   9.3404E-044   1.5815E-048   1.5461E-053   8.7034E-059   2.8268E-064   5.3032E-070   5.7421E-076   3.5995E-082   1.3039E-088   2.7378E-095   3.3259E-102   2.3447E-109   9.5842E-117   2.2761E-124   3.1376E-132   2.5182E-140   1.1745E-148   3.1926E-157   5.0538E-166   4.6680E-175   2.5184E-184   7.9367E-194 
  8.411011849E+010   5.4083E-003   1.8959E+004   8.1133E+000   1.3998E+001   7.7160E+000   2.0548E+000   2.8905E-001   2.2233E-002   9.5128E-004   2.2863E-005   3.1059E-007   2.3947E-009   1.0510E-011   2.6319E-014   3.7668E-017   3.0857E-020   1.4485E-023   3.9005E-027   6.0303E-031   5.3573E-035   2.7370E-039   8.0472E-044   1.3625E-048   1.3320E-053   7.4984E-059   2.4354E-064   4.5690E-070   4.9471E-076   3.1012E-082   1.1233E-088   2.3588E-095   2.8654E-102   2.0201E-109   8.2573E-117   1.9610E-124   2.7032E-132   2.1696E-140   1.0118E-148   2.7506E-157   4.3541E-166   4.0217E-175   2.1697E-184   6.8378E-194 
  1.083101482E+011   7.2038E-003   1.6694E+004   6.9459E+000   1.1984E+001   6.6058E+000   1.7592E+000   2.4746E-001   1.9034E-002   8.1440E-004   1.9574E-005   2.6590E-007   2.0501E-009   8.9979E-012   2.2532E-014   3.2248E-017   2.6417E-020   1.2401E-023   3.3393E-027   5.1626E-031   4.5864E-035   2.3432E-039   6.8893E-044   1.1665E-048   1.1404E-053   6.4194E-059   2.0850E-064   3.9115E-070   4.2353E-076   2.6549E-082   9.6171E-089   2.0194E-095   2.4531E-102   1.7294E-109   7.0691E-117   1.6788E-124   2.3142E-132   1.8574E-140   8.6625E-149   2.3548E-157   3.7276E-166   3.4430E-175   1.8575E-184   5.8539E-194 
  1.211767408E+011   8.1735E-003   1.5856E+004   6.4850E+000   1.1188E+001   6.1674E+000   1.6424E+000   2.3104E-001   1.7771E-002   7.6036E-004   1.8275E-005   2.4825E-007   1.9141E-009   8.4008E-012   2.1037E-014   3.0108E-017   2.4664E-020   1.1578E-023   3.1177E-027   4.8200E-031   4.2821E-035   2.1877E-039   6.4321E-044   1.0891E-048   1.0647E-053   5.9935E-059   1.9466E-064   3.6520E-070   3.9542E-076   2.4788E-082   8.9789E-089   1.8854E-095   2.2903E-102   1.6147E-109   6.6000E-117   1.5674E-124   2.1607E-132   1.7341E-140   8.0877E-149   2.1986E-157   3.4803E-166   3.2145E-175   1.7343E-184   5.4655E-194 
  1.249047645E+011   8.4562E-003   1.5652E+004   6.3672E+000   1.0985E+001   6.0554E+000   1.6126E+000   2.2684E-001   1.7448E-002   7.4655E-004   1.7943E-005   2.4374E-007   1.8793E-009   8.2483E-012   2.0655E-014   2.9562E-017   2.4216E-020   1.1367E-023   3.0611E-027   4.7325E-031   4.2043E-035   2.1480E-039   6.3153E-044   1.0693E-048   1.0454E-053   5.8846E-059   1.9113E-064   3.5857E-070   3.8824E-076   2.4338E-082   8.8159E-089   1.8511E-095   2.2487E-102   1.5853E-109   6.4802E-117   1.5390E-124   2.1214E-132   1.7027E-140   7.9408E-149   2.1586E-157   3.4171E-166   3.1562E-175   1.7028E-184   5.3662E-194 
  1.582169745E+011   1.1013E-002   1.4384E+004   5.5274E+000   9.5364E+000   5.2568E+000   1.3999E+000   1.9692E-001   1.5147E-002   6.4809E-004   1.5576E-005   2.1160E-007   1.6314E-009   7.1604E-012   1.7931E-014   2.5663E-017   2.1022E-020   9.8682E-024   2.6573E-027   4.1083E-031   3.6498E-035   1.8647E-039   5.4824E-044   9.2827E-049   9.0749E-054   5.1085E-059   1.6592E-064   3.1127E-070   3.3704E-076   2.1128E-082   7.6532E-089   1.6070E-095   1.9522E-102   1.3763E-109   5.6255E-117   1.3360E-124   1.8416E-132   1.4781E-140   6.8935E-149   1.8739E-157   2.9664E-166   2.7399E-175   1.4782E-184   4.6585E-194 
  1.931668970E+011   1.3739E-002   1.3716E+004   4.8875E+000   8.4323E+000   4.6482E+000   1.2378E+000   1.7412E-001   1.3393E-002   5.7305E-004   1.3773E-005   1.8710E-007   1.4426E-009   6.3314E-012   1.5855E-014   2.2692E-017   1.8588E-020   8.7257E-024   2.3497E-027   3.6327E-031   3.2273E-035   1.6488E-039   4.8477E-044   8.2080E-049   8.0243E-054   4.5171E-059   1.4671E-064   2.7524E-070   2.9801E-076   1.8682E-082   6.7671E-089   1.4209E-095   1.7261E-102   1.2169E-109   4.9742E-117   1.1813E-124   1.6284E-132   1.3070E-140   6.0954E-149   1.6570E-157   2.6229E-166   2.4227E-175   1.3070E-184   4.1191E-194 
  2.529834143E+011   1.8458E-002   1.3236E+004   4.0526E+000   6.9919E+000   3.8542E+000   1.0264E+000   1.4438E-001   1.1105E-002   4.7516E-004   1.1420E-005   1.5514E-007   1.1961E-009   5.2499E-012   1.3146E-014   1.8815E-017   1.5413E-020   7.2351E-024   1.9483E-027   3.0121E-031   2.6760E-035   1.3671E-039   4.0196E-044   6.8059E-049   6.6535E-054   3.7455E-059   1.2165E-064   2.2822E-070   2.4711E-076   1.5490E-082   5.6111E-089   1.1782E-095   1.4313E-102   1.0090E-109   4.1245E-117   9.7952E-125   1.3503E-132   1.0837E-140   5.0542E-149   1.3739E-157   2.1749E-166   2.0088E-175   1.0838E-184   3.4155E-194 
  3.414931496E+011   2.5492E-002   1.3042E+004   3.1234E+000   5.3887E+000   2.9704E+000   7.9104E-001   1.1127E-001   8.5590E-003   3.6621E-004   8.8016E-006   1.1957E-007   9.2186E-010   4.0461E-012   1.0132E-014   1.4501E-017   1.1879E-020   5.5761E-024   1.5016E-027   2.3215E-031   2.0624E-035   1.0537E-039   3.0979E-044   5.2453E-049   5.1279E-054   2.8866E-059   9.3754E-065   1.7589E-070   1.9045E-076   1.1938E-082   4.3245E-089   9.0805E-096   1.1031E-102   7.7767E-110   3.1788E-117   7.5492E-125   1.0406E-132   8.3522E-141   3.8953E-149   1.0589E-157   1.6762E-166   1.5482E-175   8.3527E-185   2.6323E-194 
  4.166800967E+011   3.1480E-002   1.3004E+004   2.5138E+000   4.3371E+000   2.3908E+000   6.3667E-001   8.9559E-002   6.8887E-003   2.9475E-004   7.0840E-006   9.6233E-008   7.4197E-010   3.2565E-012   8.1548E-015   1.1671E-017   9.5607E-021   4.4880E-024   1.2085E-027   1.8684E-031   1.6599E-035   8.4804E-040   2.4934E-044   4.2217E-049   4.1272E-054   2.3233E-059   7.5458E-065   1.4157E-070   1.5328E-076   9.6087E-083   3.4806E-089   7.3085E-096   8.8783E-103   6.2591E-110   2.5584E-117   6.0760E-125   8.3756E-133   6.7223E-141   3.1351E-149   8.5225E-158   1.3491E-166   1.2461E-175   6.7227E-185   2.1186E-194 
  5.524792842E+011   4.2301E-002   1.2991E+004   1.7028E+000   2.9378E+000   1.6194E+000   4.3126E-001   6.0664E-002   4.6662E-003   1.9965E-004   4.7985E-006   6.5185E-008   5.0258E-010   2.2059E-012   5.5238E-015   7.9057E-018   6.4761E-021   3.0400E-024   8.1863E-028   1.2656E-031   1.1244E-035   5.7443E-040   1.6889E-044   2.8596E-049   2.7956E-054   1.5737E-059   5.1113E-065   9.5892E-071   1.0383E-076   6.5086E-083   2.3577E-089   4.9505E-096   6.0139E-103   4.2397E-110   1.7330E-117   4.1157E-125   5.6734E-133   4.5535E-141   2.1236E-149   5.7729E-158   9.1383E-167   8.4406E-176   4.5537E-185   1.4351E-194 
  6.970246516E+011   5.3822E-002   1.2989E+004   1.1273E+000   1.9449E+000   1.0721E+000   2.8550E-001   4.0161E-002   3.0891E-003   1.3217E-004   3.1767E-006   4.3153E-008   3.3272E-010   1.4603E-012   3.6568E-015   5.2337E-018   4.2873E-021   2.0125E-024   5.4194E-028   8.3786E-032   7.4435E-036   3.8028E-040   1.1181E-044   1.8931E-049   1.8508E-054   1.0418E-059   3.3838E-065   6.3482E-071   6.8736E-077   4.3088E-083   1.5608E-089   3.2773E-096   3.9813E-103   2.8068E-110   1.1473E-117   2.7246E-125   3.7559E-133   3.0144E-141   1.4059E-149   3.8217E-158   6.0497E-167   5.5878E-176   3.0146E-185   9.5006E-195 
  7.646357559E+011   5.9211E-002   1.2989E+004   9.3030E-001   1.6050E+000   8.8474E-001   2.3561E-001   3.3143E-002   2.5493E-003   1.0908E-004   2.6216E-006   3.5613E-008   2.7458E-010   1.2051E-012   3.0178E-015   4.3192E-018   3.5381E-021   1.6609E-024   4.4724E-028   6.9145E-032   6.1428E-036   3.1383E-040   9.2272E-045   1.5623E-049   1.5274E-054   8.5979E-060   2.7925E-065   5.2389E-071   5.6725E-077   3.5559E-083   1.2881E-089   2.7046E-096   3.2856E-103   2.3163E-110   9.4680E-118   2.2485E-125   3.0996E-133   2.4877E-141   1.1602E-149   3.1539E-158   4.9926E-167   4.6114E-176   2.4879E-185   7.8405E-195 
  8.102750180E+011   6.2849E-002   1.2988E+004   8.1750E-001   1.4104E+000   7.7747E-001   2.0705E-001   2.9125E-002   2.2402E-003   9.5851E-005   2.3037E-006   3.1295E-008   2.4129E-010   1.0590E-012   2.6519E-015   3.7955E-018   3.1091E-021   1.4595E-024   3.9302E-028   6.0762E-032   5.3980E-036   2.7578E-040   8.1084E-045   1.3729E-049   1.3422E-054   7.5554E-060   2.4539E-065   4.6037E-071   4.9847E-077   3.1248E-083   1.1319E-089   2.3767E-096   2.8872E-103   2.0355E-110   8.3200E-118   1.9759E-125   2.7238E-133   2.1861E-141   1.0195E-149   2.7715E-158   4.3872E-167   4.0523E-176   2.1862E-185   6.8898E-195 
  1.000760913E+012   7.8034E-002   1.2987E+004   4.7878E-001   8.2603E-001   4.5534E-001   1.2126E-001   1.7057E-002   1.3120E-003   5.6137E-005   1.3492E-006   1.8328E-008   1.4131E-010   6.2023E-013   1.5531E-015   2.2229E-018   1.8209E-021   8.5477E-025   2.3018E-028   3.5586E-032   3.1614E-036   1.6152E-040   4.7488E-045   8.0406E-050   7.8606E-055   4.4249E-060   1.4372E-065   2.6962E-071   2.9194E-077   1.8301E-083   6.6291E-090   1.3920E-096   1.6909E-103   1.1921E-110   4.8728E-118   1.1572E-125   1.5952E-133   1.2803E-141   5.9711E-150   1.6232E-158   2.5695E-167   2.3733E-176   1.2804E-185   4.0351E-195 
  1.322349213E+012   1.0367E-001   1.2986E+004   1.9938E-001   3.4398E-001   1.8961E-001   5.0495E-002   7.1030E-003   5.4635E-004   2.3377E-005   5.6184E-007   7.6324E-009   5.8846E-011   2.5828E-013   6.4677E-016   9.2566E-019   7.5827E-022   3.5595E-025   9.5851E-029   1.4819E-032   1.3165E-036   6.7259E-041   1.9775E-045   3.3483E-050   3.2733E-055   1.8427E-060   5.9847E-066   1.1228E-071   1.2157E-077   7.6208E-084   2.7605E-090   5.7964E-097   7.0415E-104   4.9642E-111   2.0291E-118   4.8190E-126   6.6428E-134   5.3315E-142   2.4865E-150   6.7593E-159   1.0700E-167   9.8829E-177   5.3319E-186   1.6803E-195 
  1.596013674E+012   1.2549E-001   1.2984E+004   9.9590E-002   1.7182E-001   9.4713E-002   2.5223E-002   3.5480E-003   2.7291E-004   1.1677E-005   2.8065E-007   3.8124E-009   2.9394E-011   1.2901E-013   3.2306E-016   4.6238E-019   3.7876E-022   1.7780E-025   4.7878E-029   7.4021E-033   6.5760E-037   3.3596E-041   9.8779E-046   1.6725E-050   1.6351E-055   9.2042E-061   2.9894E-066   5.6083E-072   6.0725E-078   3.8067E-084   1.3789E-090   2.8954E-097   3.5173E-104   2.4796E-111   1.0136E-118   2.4071E-126   3.3181E-134   2.6631E-142   1.2420E-150   3.3763E-159   5.3446E-168   4.9366E-177   2.6633E-186   8.3934E-196 
  1.770752272E+012   1.3943E-001   1.2983E+004   6.6687E-002   1.1505E-001   6.3422E-002   1.6890E-002   2.3758E-003   1.8274E-004   7.8190E-006   1.8792E-007   2.5529E-009   1.9683E-011   8.6388E-014   2.1633E-016   3.0961E-019   2.5363E-022   1.1906E-025   3.2060E-029   4.9566E-033   4.4034E-037   2.2497E-041   6.6144E-046   1.1199E-050   1.0949E-055   6.1633E-061   2.0017E-066   3.7554E-072   4.0662E-078   2.5490E-084   9.2333E-091   1.9388E-097   2.3552E-104   1.6604E-111   6.7870E-119   1.6118E-126   2.2219E-134   1.7833E-142   8.3168E-151   2.2608E-159   3.5789E-168   3.3056E-177   1.7834E-186   5.6203E-196 
  1.841043405E+012   1.4503E-001   1.2983E+004   5.7462E-002   9.9137E-002   5.4648E-002   1.4553E-002   2.0471E-003   1.5746E-004   6.7373E-006   1.6193E-007   2.1997E-009   1.6960E-011   7.4438E-014   1.8640E-016   2.6678E-019   2.1854E-022   1.0259E-025   2.7625E-029   4.2709E-033   3.7943E-037   1.9385E-041   5.6993E-046   9.6500E-051   9.4340E-056   5.3106E-061   1.7248E-066   3.2359E-072   3.5037E-078   2.1964E-084   7.9560E-091   1.6706E-097   2.0294E-104   1.4307E-111   5.8481E-119   1.3889E-126   1.9145E-134   1.5366E-142   7.1663E-151   1.9481E-159   3.0838E-168   2.8483E-177   1.5367E-186   4.8428E-196 
  1.888530761E+012   1.4882E-001   1.2983E+004   5.2203E-002   9.0066E-002   4.9647E-002   1.3221E-002   1.8598E-003   1.4305E-004   6.1208E-006   1.4711E-007   1.9984E-009   1.5408E-011   6.7626E-014   1.6935E-016   2.4237E-019   1.9854E-022   9.3199E-026   2.5097E-029   3.8801E-033   3.4470E-037   1.7611E-041   5.1778E-046   8.7670E-051   8.5707E-056   4.8247E-061   1.5670E-066   2.9398E-072   3.1831E-078   1.9954E-084   7.2280E-091   1.5177E-097   1.8437E-104   1.2998E-111   5.3130E-119   1.2618E-126   1.7393E-134   1.3960E-142   6.5105E-151   1.7698E-159   2.8016E-168   2.5877E-177   1.3961E-186   4.3997E-196 
  1.932171374E+012   1.5230E-001   1.2982E+004   4.7964E-002   8.2751E-002   4.5615E-002   1.2148E-002   1.7088E-003   1.3144E-004   5.6237E-006   1.3516E-007   1.8361E-009   1.4157E-011   6.2134E-014   1.5559E-016   2.2269E-019   1.8242E-022   8.5630E-026   2.3059E-029   3.5650E-033   3.1671E-037   1.6180E-041   4.7573E-046   8.0549E-051   7.8746E-056   4.4328E-061   1.4397E-066   2.7010E-072   2.9246E-078   1.8333E-084   6.6409E-091   1.3944E-097   1.6940E-104   1.1942E-111   4.8815E-119   1.1593E-126   1.5981E-134   1.2826E-142   5.9818E-151   1.6261E-159   2.5740E-168   2.3775E-177   1.2827E-186   4.0423E-196 
  2.019419058E+012   1.5926E-001   1.2982E+004   4.0923E-002   7.0603E-002   3.8919E-002   1.0364E-002   1.4579E-003   1.1214E-004   4.7981E-006   1.1532E-007   1.5666E-009   1.2078E-011   5.3012E-014   1.3275E-016   1.9000E-019   1.5564E-022   7.3059E-026   1.9674E-029   3.0416E-033   2.7022E-037   1.3805E-041   4.0589E-046   6.8725E-051   6.7187E-056   3.7821E-061   1.2284E-066   2.3045E-072   2.4953E-078   1.5642E-084   5.6661E-091   1.1897E-097   1.4453E-104   1.0189E-111   4.1649E-119   9.8911E-127   1.3635E-134   1.0943E-142   5.1036E-151   1.3874E-159   2.1962E-168   2.0285E-177   1.0944E-186   3.4489E-196 
  2.400785308E+012   1.8968E-001   1.2980E+004   2.4399E-002   4.2096E-002   2.3205E-002   6.1795E-003   8.6926E-004   6.6862E-005   2.8608E-006   6.8757E-008   9.3403E-010   7.2015E-012   3.1608E-014   7.9150E-017   1.1328E-019   9.2796E-023   4.3560E-026   1.1730E-029   1.8135E-033   1.6111E-037   8.2310E-042   2.4200E-046   4.0976E-051   4.0059E-056   2.2550E-061   7.3240E-067   1.3740E-072   1.4877E-078   9.3262E-085   3.3783E-091   7.0936E-098   8.6172E-105   6.0751E-112   2.4832E-119   5.8973E-127   8.1294E-135   6.5246E-143   3.0429E-151   8.2719E-160   1.3094E-168   1.2095E-177   6.5250E-187   2.0564E-196 
  3.678238029E+012   2.9162E-001   1.2973E+004   1.5732E-002   2.7141E-002   1.4961E-002   3.9843E-003   5.6046E-004   4.3109E-005   1.8445E-006   4.4332E-008   6.0222E-010   4.6432E-012   2.0379E-014   5.1032E-017   7.3038E-020   5.9831E-023   2.8086E-026   7.5630E-030   1.1693E-033   1.0388E-037   5.3070E-042   1.5603E-046   2.6419E-051   2.5828E-056   1.4539E-061   4.7222E-067   8.8591E-073   9.5923E-079   6.0131E-085   2.1782E-091   4.5736E-098   5.5560E-105   3.9169E-112   1.6011E-119   3.8023E-127   5.2414E-135   4.2068E-143   1.9619E-151   5.3334E-160   8.4426E-169   7.7980E-178   4.2070E-187   1.3258E-196 
  5.802039072E+012   4.6124E-001   1.2962E+004   1.4375E-002   2.4800E-002   1.3671E-002   3.6406E-003   5.1211E-004   3.9391E-005   1.6854E-006   4.0508E-008   5.5028E-010   4.2427E-012   1.8621E-014   4.6630E-017   6.6738E-020   5.4670E-023   2.5663E-026   6.9106E-030   1.0684E-033   9.4917E-038   4.8492E-042   1.4257E-046   2.4140E-051   2.3600E-056   1.3285E-061   4.3148E-067   8.0949E-073   8.7649E-079   5.4944E-085   1.9903E-091   4.1791E-098   5.0767E-105   3.5791E-112   1.4630E-119   3.4744E-127   4.7893E-135   3.8439E-143   1.7927E-151   4.8733E-160   7.7143E-169   7.1253E-178   3.8441E-187   1.2115E-196 
  1.113278928E+013   8.8779E-001   1.2934E+004   1.1947E-002   2.0612E-002   1.1362E-002   3.0257E-003   4.2562E-004   3.2738E-005   1.4008E-006   3.3666E-008   4.5734E-010   3.5261E-012   1.5476E-014   3.8755E-017   5.5467E-020   4.5437E-023   2.1329E-026   5.7435E-030   8.8796E-034   7.8886E-038   4.0302E-042   1.1850E-046   2.0063E-051   1.9614E-056   1.1041E-061   3.5861E-067   6.7278E-073   7.2846E-079   4.5665E-085   1.6541E-091   3.4733E-098   4.2193E-105   2.9746E-112   1.2159E-119   2.8876E-127   3.9805E-135   3.1947E-143   1.4899E-151   4.0503E-160   6.4115E-169   5.9220E-178   3.1949E-187   1.0069E-196 
  2.004456431E+013   1.6035E+000   1.2885E+004   8.9711E-003   1.5478E-002   8.5318E-003   2.2721E-003   3.1961E-004   2.4584E-005   1.0519E-006   2.5281E-008   3.4342E-010   2.6478E-012   1.1621E-014   2.9102E-017   4.1651E-020   3.4119E-023   1.6016E-026   4.3129E-030   6.6679E-034   5.9237E-038   3.0264E-042   8.8980E-047   1.5066E-051   1.4729E-056   8.2912E-062   2.6929E-067   5.0520E-073   5.4701E-079   3.4291E-085   1.2421E-091   2.6082E-098   3.1684E-105   2.2337E-112   9.1303E-120   2.1683E-127   2.9890E-135   2.3990E-143   1.1188E-151   3.0414E-160   4.8145E-169   4.4469E-178   2.3991E-187   7.5608E-197 
  2.245058906E+013   1.7973E+000   1.2872E+004   8.3519E-003   1.4409E-002   7.9430E-003   2.1153E-003   2.9755E-004   2.2887E-005   9.7926E-007   2.3536E-008   3.1972E-010   2.4651E-012   1.0819E-014   2.7093E-017   3.8776E-020   3.1764E-023   1.4911E-026   4.0152E-030   6.2077E-034   5.5149E-038   2.8175E-042   8.2839E-047   1.4026E-051   1.3712E-056   7.7189E-062   2.5070E-067   4.7033E-073   5.0926E-079   3.1924E-085   1.1564E-091   2.4281E-098   2.9497E-105   2.0795E-112   8.5001E-120   2.0187E-127   2.7827E-135   2.2334E-143   1.0416E-151   2.8315E-160   4.4822E-169   4.1400E-178   2.2335E-187   7.0389E-197 
  2.485661380E+013   1.9913E+000   1.2859E+004   7.7991E-003   1.3456E-002   7.4173E-003   1.9753E-003   2.7786E-004   2.1372E-005   9.1444E-007   2.1978E-008   2.9856E-010   2.3019E-012   1.0103E-014   2.5300E-017   3.6210E-020   2.9662E-023   1.3924E-026   3.7495E-030   5.7968E-034   5.1499E-038   2.6310E-042   7.7356E-047   1.3098E-051   1.2805E-056   7.2080E-062   2.3411E-067   4.3920E-073   4.7555E-079   2.9811E-085   1.0799E-091   2.2674E-098   2.7545E-105   1.9419E-112   7.9375E-120   1.8851E-127   2.5985E-135   2.0856E-143   9.7267E-152   2.6441E-160   4.1855E-169   3.8660E-178   2.0857E-187   6.5731E-197 
  2.673989793E+013   2.1434E+000   1.2848E+004   7.4096E-003   1.2784E-002   7.0468E-003   1.8766E-003   2.6398E-004   2.0305E-005   8.6876E-007   2.0880E-008   2.8365E-010   2.1869E-012   9.5986E-015   2.4036E-017   3.4401E-020   2.8180E-023   1.3228E-026   3.5622E-030   5.5072E-034   4.8926E-038   2.4996E-042   7.3492E-047   1.2444E-051   1.2165E-056   6.8480E-062   2.2241E-067   4.1727E-073   4.5180E-079   2.8322E-085   1.0259E-091   2.1542E-098   2.6169E-105   1.8449E-112   7.5410E-120   1.7909E-127   2.4687E-135   1.9814E-143   9.2408E-152   2.5120E-160   3.9765E-169   3.6729E-178   1.9815E-187   6.2447E-197 
  2.793414326E+013   2.2399E+000   1.2841E+004   7.1811E-003   1.2389E-002   6.8295E-003   1.8187E-003   2.5584E-004   1.9678E-005   8.4197E-007   2.0236E-008   2.7490E-010   2.1195E-012   9.3026E-015   2.3295E-017   3.3340E-020   2.7311E-023   1.2820E-026   3.4523E-030   5.3374E-034   4.7417E-038   2.4225E-042   7.1226E-047   1.2060E-051   1.1790E-056   6.6368E-062   2.1556E-067   4.0440E-073   4.3787E-079   2.7448E-085   9.9428E-092   2.0877E-098   2.5362E-105   1.7880E-112   7.3085E-120   1.7357E-127   2.3926E-135   1.9203E-143   8.9558E-152   2.4346E-160   3.8538E-169   3.5596E-178   1.9204E-187   6.0522E-197 
  2.866338150E+013   2.2988E+000   1.2837E+004   7.0484E-003   1.2160E-002   6.7032E-003   1.7851E-003   2.5111E-004   1.9315E-005   8.2641E-007   1.9862E-008   2.6982E-010   2.0803E-012   9.1307E-015   2.2865E-017   3.2724E-020   2.6807E-023   1.2583E-026   3.3885E-030   5.2388E-034   4.6541E-038   2.3778E-042   6.9909E-047   1.1837E-051   1.1572E-056   6.5142E-062   2.1157E-067   3.9692E-073   4.2977E-079   2.6941E-085   9.7590E-092   2.0492E-098   2.4893E-105   1.7549E-112   7.1734E-120   1.7036E-127   2.3484E-135   1.8848E-143   8.7903E-152   2.3896E-160   3.7826E-169   3.4938E-178   1.8849E-187   5.9403E-197 
  2.925507211E+013   2.3467E+000   1.2834E+004   6.9444E-003   1.1981E-002   6.6044E-003   1.7588E-003   2.4740E-004   1.9030E-005   8.1422E-007   1.9569E-008   2.6584E-010   2.0497E-012   8.9960E-015   2.2527E-017   3.2241E-020   2.6411E-023   1.2398E-026   3.3386E-030   5.1615E-034   4.5855E-038   2.3427E-042   6.8878E-047   1.1662E-051   1.1401E-056   6.4181E-062   2.0845E-067   3.9107E-073   4.2344E-079   2.6544E-085   9.6151E-092   2.0189E-098   2.4526E-105   1.7291E-112   7.0676E-120   1.6785E-127   2.3137E-135   1.8570E-143   8.6607E-152   2.3543E-160   3.7268E-169   3.4423E-178   1.8571E-187   5.8527E-197 
  3.331270454E+013   2.6752E+000   1.2811E+004   6.3167E-003   1.0898E-002   6.0074E-003   1.5998E-003   2.2504E-004   1.7310E-005   7.4063E-007   1.7801E-008   2.4181E-010   1.8644E-012   8.1829E-015   2.0491E-017   2.9327E-020   2.4024E-023   1.1277E-026   3.0368E-030   4.6950E-034   4.1710E-038   2.1309E-042   6.2653E-047   1.0608E-051   1.0371E-056   5.8380E-062   1.8961E-067   3.5572E-073   3.8516E-079   2.4145E-085   8.7460E-092   1.8365E-098   2.2309E-105   1.5728E-112   6.4288E-120   1.5268E-127   2.1046E-135   1.6892E-143   7.8779E-152   2.1415E-160   3.3900E-169   3.1311E-178   1.6893E-187   5.3237E-197 
  4.069661713E+013   3.2751E+000   1.2768E+004   5.5192E-003   9.5221E-003   5.2489E-003   1.3978E-003   1.9663E-004   1.5124E-005   6.4712E-007   1.5553E-008   2.1128E-010   1.6290E-012   7.1497E-015   1.7904E-017   2.5624E-020   2.0991E-023   9.8534E-027   2.6534E-030   4.1022E-034   3.6444E-038   1.8619E-042   5.4742E-047   9.2688E-052   9.0613E-057   5.1009E-062   1.6567E-067   3.1081E-073   3.3653E-079   2.1096E-085   7.6417E-092   1.6046E-098   1.9492E-105   1.3742E-112   5.6171E-120   1.3340E-127   1.8389E-135   1.4759E-143   6.8832E-152   1.8711E-160   2.9619E-169   2.7358E-178   1.4760E-187   4.6515E-197 
