     distance         timeN            Tn             0             1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34            35            36            37            38            39            40 
  2.097226566E+010   1.1179E-003   3.0188E+004   0.0000E+000   3.6563E+000   5.1885E+000   2.3031E+000   4.5559E-001   4.4960E-002   2.3409E-003   6.6211E-005   1.0334E-006   8.9900E-009   4.3874E-011   1.2089E-013   1.8843E-016   1.6683E-019   8.4097E-023   2.4166E-026   3.9666E-030   3.7235E-034   2.0020E-038   6.1717E-043   1.0918E-047   1.1123E-052   6.4995E-058   2.1879E-063   4.2426E-069   4.7348E-075   3.0533E-081   1.1351E-087   2.4436E-094   3.0342E-101   2.1841E-108   9.0988E-116   2.1994E-123   3.0793E-131   2.5066E-139   1.1836E-147   3.2536E-156   5.2018E-165   4.8442E-174   2.6314E-183   8.3396E-193 
  2.586395657E+010   1.4004E-003   2.9183E+004   0.0000E+000   3.6938E+000   5.2417E+000   2.3268E+000   4.6027E-001   4.5422E-002   2.3649E-003   6.6890E-005   1.0440E-006   9.0823E-009   4.4325E-011   1.2213E-013   1.9037E-016   1.6854E-019   8.4960E-023   2.4414E-026   4.0073E-030   3.7617E-034   2.0226E-038   6.2351E-043   1.1030E-047   1.1237E-052   6.5662E-058   2.2104E-063   4.2861E-069   4.7834E-075   3.0847E-081   1.1467E-087   2.4686E-094   3.0654E-101   2.2066E-108   9.1922E-116   2.2220E-123   3.1109E-131   2.5323E-139   1.1958E-147   3.2870E-156   5.2552E-165   4.8939E-174   2.6584E-183   8.4252E-193 
  4.247073082E+010   2.4414E-003   2.5459E+004   0.0000E+000   3.8120E+000   5.4094E+000   2.4012E+000   4.7499E-001   4.6875E-002   2.4406E-003   6.9030E-005   1.0774E-006   9.3729E-009   4.5743E-011   1.2604E-013   1.9646E-016   1.7393E-019   8.7678E-023   2.5195E-026   4.1355E-030   3.8821E-034   2.0873E-038   6.4346E-043   1.1383E-047   1.1597E-052   6.7763E-058   2.2811E-063   4.4233E-069   4.9364E-075   3.1834E-081   1.1834E-087   2.5476E-094   3.1634E-101   2.2772E-108   9.4863E-116   2.2931E-123   3.2104E-131   2.6133E-139   1.2340E-147   3.3922E-156   5.4233E-165   5.0505E-174   2.7435E-183   8.6948E-193 
  5.423624118E+010   3.2498E-003   2.3139E+004   0.0000E+000   3.8603E+000   5.4781E+000   2.4317E+000   4.8102E-001   4.7470E-002   2.4715E-003   6.9906E-005   1.0911E-006   9.4918E-009   4.6323E-011   1.2764E-013   1.9895E-016   1.7614E-019   8.8791E-023   2.5515E-026   4.1880E-030   3.9313E-034   2.1138E-038   6.5162E-043   1.1528E-047   1.1744E-052   6.8623E-058   2.3101E-063   4.4794E-069   4.9990E-075   3.2238E-081   1.1984E-087   2.5799E-094   3.2036E-101   2.3060E-108   9.6066E-116   2.3222E-123   3.2512E-131   2.6465E-139   1.2497E-147   3.4352E-156   5.4921E-165   5.1146E-174   2.7783E-183   8.8051E-193 
  6.292441705E+010   3.8686E-003   2.1741E+004   0.0000E+000   3.8766E+000   5.5012E+000   2.4420E+000   4.8305E-001   4.7670E-002   2.4820E-003   7.0201E-005   1.0957E-006   9.5319E-009   4.6519E-011   1.2818E-013   1.9979E-016   1.7688E-019   8.9166E-023   2.5622E-026   4.2057E-030   3.9480E-034   2.1227E-038   6.5437E-043   1.1577E-047   1.1793E-052   6.8913E-058   2.3198E-063   4.4983E-069   5.0202E-075   3.2374E-081   1.2035E-087   2.5908E-094   3.2171E-101   2.3158E-108   9.6472E-116   2.3320E-123   3.2649E-131   2.6577E-139   1.2550E-147   3.4497E-156   5.5154E-165   5.1362E-174   2.7900E-183   8.8423E-193 
  8.411011849E+010   5.4083E-003   1.8959E+004   0.0000E+000   3.8962E+000   5.5290E+000   2.4543E+000   4.8549E-001   4.7911E-002   2.4945E-003   7.0556E-005   1.1012E-006   9.5800E-009   4.6754E-011   1.2882E-013   2.0080E-016   1.7778E-019   8.9616E-023   2.5752E-026   4.2269E-030   3.9679E-034   2.1334E-038   6.5768E-043   1.1635E-047   1.1853E-052   6.9261E-058   2.3315E-063   4.5210E-069   5.0455E-075   3.2537E-081   1.2096E-087   2.6039E-094   3.2333E-101   2.3275E-108   9.6959E-116   2.3437E-123   3.2814E-131   2.6711E-139   1.2613E-147   3.4671E-156   5.5432E-165   5.1621E-174   2.8041E-183   8.8869E-193 
  1.083101482E+011   7.2038E-003   1.6694E+004   0.0000E+000   3.9159E+000   5.5570E+000   2.4667E+000   4.8795E-001   4.8154E-002   2.5071E-003   7.0913E-005   1.1068E-006   9.6285E-009   4.6991E-011   1.2947E-013   2.0182E-016   1.7868E-019   9.0070E-023   2.5882E-026   4.2483E-030   3.9880E-034   2.1442E-038   6.6101E-043   1.1694E-047   1.1913E-052   6.9611E-058   2.3433E-063   4.5439E-069   5.0711E-075   3.2702E-081   1.2157E-087   2.6171E-094   3.2497E-101   2.3393E-108   9.7450E-116   2.3556E-123   3.2980E-131   2.6846E-139   1.2677E-147   3.4847E-156   5.5713E-165   5.1882E-174   2.8183E-183   8.9320E-193 
  1.211767408E+011   8.1735E-003   1.5856E+004   0.0000E+000   3.9255E+000   5.5706E+000   2.4728E+000   4.8914E-001   4.8271E-002   2.5132E-003   7.1086E-005   1.1095E-006   9.6520E-009   4.7105E-011   1.2979E-013   2.0231E-016   1.7911E-019   9.0290E-023   2.5945E-026   4.2587E-030   3.9977E-034   2.1494E-038   6.6262E-043   1.1722E-047   1.1942E-052   6.9782E-058   2.3491E-063   4.5550E-069   5.0834E-075   3.2782E-081   1.2187E-087   2.6235E-094   3.2577E-101   2.3450E-108   9.7688E-116   2.3614E-123   3.3060E-131   2.6912E-139   1.2708E-147   3.4932E-156   5.5849E-165   5.2009E-174   2.8252E-183   8.9538E-193 
  1.249047645E+011   8.4562E-003   1.5652E+004   0.0000E+000   3.9281E+000   5.5743E+000   2.4744E+000   4.8947E-001   4.8303E-002   2.5149E-003   7.1134E-005   1.1102E-006   9.6585E-009   4.7137E-011   1.2988E-013   2.0245E-016   1.7923E-019   9.0350E-023   2.5963E-026   4.2616E-030   4.0004E-034   2.1509E-038   6.6307E-043   1.1730E-047   1.1950E-052   6.9828E-058   2.3506E-063   4.5580E-069   5.0868E-075   3.2804E-081   1.2195E-087   2.6253E-094   3.2598E-101   2.3465E-108   9.7754E-116   2.3629E-123   3.3083E-131   2.6930E-139   1.2716E-147   3.4955E-156   5.5886E-165   5.2044E-174   2.8271E-183   8.9598E-193 
  1.582169745E+011   1.1013E-002   1.4384E+004   0.0000E+000   3.9482E+000   5.6027E+000   2.4870E+000   4.9196E-001   4.8550E-002   2.5278E-003   7.1497E-005   1.1159E-006   9.7077E-009   4.7377E-011   1.3054E-013   2.0348E-016   1.8015E-019   9.0811E-023   2.6095E-026   4.2833E-030   4.0208E-034   2.1618E-038   6.6645E-043   1.1790E-047   1.2011E-052   7.0184E-058   2.3626E-063   4.5813E-069   5.1128E-075   3.2971E-081   1.2257E-087   2.6386E-094   3.2765E-101   2.3585E-108   9.8252E-116   2.3750E-123   3.3251E-131   2.7067E-139   1.2781E-147   3.5134E-156   5.6171E-165   5.2309E-174   2.8415E-183   9.0055E-193 
  1.931668970E+011   1.3739E-002   1.3716E+004   0.0000E+000   3.9648E+000   5.6262E+000   2.4975E+000   4.9403E-001   4.8754E-002   2.5384E-003   7.1797E-005   1.1206E-006   9.7485E-009   4.7576E-011   1.3109E-013   2.0433E-016   1.8090E-019   9.1192E-023   2.6205E-026   4.3013E-030   4.0377E-034   2.1709E-038   6.6925E-043   1.1840E-047   1.2061E-052   7.0479E-058   2.3726E-063   4.6005E-069   5.1343E-075   3.3110E-081   1.2308E-087   2.6497E-094   3.2902E-101   2.3684E-108   9.8665E-116   2.3850E-123   3.3391E-131   2.7181E-139   1.2835E-147   3.5281E-156   5.6407E-165   5.2529E-174   2.8535E-183   9.0433E-193 
  2.529834143E+011   1.8458E-002   1.3236E+004   0.0000E+000   3.9890E+000   5.6606E+000   2.5127E+000   4.9705E-001   4.9051E-002   2.5539E-003   7.2235E-005   1.1274E-006   9.8080E-009   4.7867E-011   1.3189E-013   2.0558E-016   1.8201E-019   9.1749E-023   2.6365E-026   4.3276E-030   4.0623E-034   2.1842E-038   6.7333E-043   1.1912E-047   1.2135E-052   7.0909E-058   2.3870E-063   4.6286E-069   5.1656E-075   3.3312E-081   1.2383E-087   2.6659E-094   3.3103E-101   2.3829E-108   9.9267E-116   2.3995E-123   3.3595E-131   2.7347E-139   1.2913E-147   3.5497E-156   5.6751E-165   5.2850E-174   2.8709E-183   9.0985E-193 
  3.414931496E+011   2.5492E-002   1.3042E+004   0.0000E+000   4.0228E+000   5.7086E+000   2.5340E+000   5.0126E-001   4.9467E-002   2.5755E-003   7.2848E-005   1.1370E-006   9.8912E-009   4.8272E-011   1.3301E-013   2.0732E-016   1.8355E-019   9.2527E-023   2.6588E-026   4.3642E-030   4.0968E-034   2.2027E-038   6.7904E-043   1.2013E-047   1.2238E-052   7.1510E-058   2.4073E-063   4.6679E-069   5.2094E-075   3.3594E-081   1.2488E-087   2.6885E-094   3.3384E-101   2.4031E-108   1.0011E-115   2.4199E-123   3.3880E-131   2.7579E-139   1.3023E-147   3.5798E-156   5.7233E-165   5.3298E-174   2.8952E-183   9.1756E-193 
  4.166800967E+011   3.1480E-002   1.3004E+004   0.0000E+000   4.0511E+000   5.7488E+000   2.5519E+000   5.0479E-001   4.9816E-002   2.5937E-003   7.3361E-005   1.1450E-006   9.9608E-009   4.8612E-011   1.3394E-013   2.0878E-016   1.8484E-019   9.3178E-023   2.6775E-026   4.3950E-030   4.1256E-034   2.2182E-038   6.8382E-043   1.2097E-047   1.2324E-052   7.2014E-058   2.4242E-063   4.7007E-069   5.2461E-075   3.3831E-081   1.2576E-087   2.7074E-094   3.3619E-101   2.4200E-108   1.0081E-115   2.4369E-123   3.4118E-131   2.7773E-139   1.3114E-147   3.6050E-156   5.7636E-165   5.3673E-174   2.9156E-183   9.2402E-193 
  5.524792842E+011   4.2301E-002   1.2991E+004   0.0000E+000   4.1017E+000   5.8206E+000   2.5838E+000   5.1110E-001   5.0438E-002   2.6261E-003   7.4278E-005   1.1593E-006   1.0085E-008   4.9220E-011   1.3562E-013   2.1139E-016   1.8715E-019   9.4343E-023   2.7110E-026   4.4499E-030   4.1772E-034   2.2459E-038   6.9237E-043   1.2249E-047   1.2478E-052   7.2914E-058   2.4545E-063   4.7595E-069   5.3116E-075   3.4254E-081   1.2734E-087   2.7413E-094   3.4039E-101   2.4502E-108   1.0207E-115   2.4674E-123   3.4545E-131   2.8120E-139   1.3278E-147   3.6500E-156   5.8356E-165   5.4344E-174   2.9520E-183   9.3557E-193 
  6.970246516E+011   5.3822E-002   1.2989E+004   0.0000E+000   4.1549E+000   5.8961E+000   2.6173E+000   5.1773E-001   5.1092E-002   2.6601E-003   7.5241E-005   1.1743E-006   1.0216E-008   4.9858E-011   1.3738E-013   2.1413E-016   1.8958E-019   9.5566E-023   2.7462E-026   4.5076E-030   4.2314E-034   2.2751E-038   7.0135E-043   1.2408E-047   1.2640E-052   7.3860E-058   2.4864E-063   4.8212E-069   5.3805E-075   3.4698E-081   1.2899E-087   2.7768E-094   3.4480E-101   2.4820E-108   1.0340E-115   2.4994E-123   3.4993E-131   2.8485E-139   1.3450E-147   3.6973E-156   5.9113E-165   5.5049E-174   2.9903E-183   9.4770E-193 
  7.646357559E+011   5.9211E-002   1.2989E+004   0.0000E+000   4.1795E+000   5.9310E+000   2.6328E+000   5.2079E-001   5.1395E-002   2.6759E-003   7.5687E-005   1.1813E-006   1.0277E-008   5.0154E-011   1.3819E-013   2.1540E-016   1.9070E-019   9.6133E-023   2.7624E-026   4.5343E-030   4.2564E-034   2.2885E-038   7.0550E-043   1.2481E-047   1.2715E-052   7.4297E-058   2.5011E-063   4.8498E-069   5.4124E-075   3.4903E-081   1.2975E-087   2.7933E-094   3.4685E-101   2.4967E-108   1.0401E-115   2.5142E-123   3.5200E-131   2.8653E-139   1.3530E-147   3.7193E-156   5.9463E-165   5.5375E-174   3.0080E-183   9.5332E-193 
  8.102750180E+011   6.2849E-002   1.2988E+004   0.0000E+000   4.1961E+000   5.9545E+000   2.6432E+000   5.2285E-001   5.1598E-002   2.6865E-003   7.5986E-005   1.1859E-006   1.0317E-008   5.0352E-011   1.3874E-013   2.1625E-016   1.9146E-019   9.6513E-023   2.7734E-026   4.5523E-030   4.2733E-034   2.2976E-038   7.0829E-043   1.2530E-047   1.2765E-052   7.4591E-058   2.5110E-063   4.8690E-069   5.4338E-075   3.5041E-081   1.3026E-087   2.8043E-094   3.4822E-101   2.5066E-108   1.0442E-115   2.5241E-123   3.5339E-131   2.8767E-139   1.3584E-147   3.7340E-156   5.9698E-165   5.5594E-174   3.0199E-183   9.5709E-193 
  1.000760913E+012   7.8034E-002   1.2987E+004   0.0000E+000   4.2644E+000   6.0514E+000   2.6862E+000   5.3137E-001   5.2438E-002   2.7302E-003   7.7223E-005   1.2053E-006   1.0485E-008   5.1172E-011   1.4100E-013   2.1978E-016   1.9458E-019   9.8084E-023   2.8185E-026   4.6264E-030   4.3428E-034   2.3350E-038   7.1982E-043   1.2734E-047   1.2973E-052   7.5805E-058   2.5519E-063   4.9482E-069   5.5223E-075   3.5612E-081   1.3239E-087   2.8500E-094   3.5389E-101   2.5474E-108   1.0612E-115   2.5652E-123   3.5914E-131   2.9235E-139   1.3805E-147   3.7948E-156   6.0670E-165   5.6499E-174   3.0691E-183   9.7267E-193 
  1.322349213E+012   1.0367E-001   1.2986E+004   0.0000E+000   4.3771E+000   6.2114E+000   2.7572E+000   5.4541E-001   5.3824E-002   2.8024E-003   7.9264E-005   1.2371E-006   1.0762E-008   5.2524E-011   1.4472E-013   2.2558E-016   1.9972E-019   1.0068E-022   2.8930E-026   4.7486E-030   4.4576E-034   2.3967E-038   7.3885E-043   1.3071E-047   1.3316E-052   7.7809E-058   2.6193E-063   5.0790E-069   5.6682E-075   3.6553E-081   1.3588E-087   2.9253E-094   3.6324E-101   2.6147E-108   1.0893E-115   2.6330E-123   3.6864E-131   3.0008E-139   1.4170E-147   3.8951E-156   6.2274E-165   5.7992E-174   3.1502E-183   9.9838E-193 
  1.596013674E+012   1.2549E-001   1.2984E+004   0.0000E+000   4.4705E+000   6.3439E+000   2.8161E+000   5.5705E-001   5.4973E-002   2.8622E-003   8.0956E-005   1.2635E-006   1.0992E-008   5.3645E-011   1.4781E-013   2.3040E-016   2.0398E-019   1.0283E-022   2.9548E-026   4.8500E-030   4.5528E-034   2.4479E-038   7.5462E-043   1.3350E-047   1.3600E-052   7.9470E-058   2.6752E-063   5.1874E-069   5.7892E-075   3.7333E-081   1.3878E-087   2.9877E-094   3.7099E-101   2.6705E-108   1.1125E-115   2.6892E-123   3.7650E-131   3.0648E-139   1.4472E-147   3.9782E-156   6.3603E-165   5.9230E-174   3.2175E-183   1.0197E-192 
  1.770752272E+012   1.3943E-001   1.2983E+004   0.0000E+000   4.5290E+000   6.4269E+000   2.8529E+000   5.6433E-001   5.5692E-002   2.8996E-003   8.2014E-005   1.2800E-006   1.1136E-008   5.4347E-011   1.4974E-013   2.3341E-016   2.0665E-019   1.0417E-022   2.9934E-026   4.9134E-030   4.6123E-034   2.4799E-038   7.6449E-043   1.3525E-047   1.3778E-052   8.0509E-058   2.7102E-063   5.2552E-069   5.8649E-075   3.7821E-081   1.4060E-087   3.0268E-094   3.7585E-101   2.7055E-108   1.1271E-115   2.7244E-123   3.8143E-131   3.1049E-139   1.4661E-147   4.0302E-156   6.4434E-165   6.0005E-174   3.2595E-183   1.0330E-192 
  1.841043405E+012   1.4503E-001   1.2983E+004   0.0000E+000   4.5522E+000   6.4599E+000   2.8675E+000   5.6723E-001   5.5978E-002   2.9145E-003   8.2436E-005   1.2866E-006   1.1193E-008   5.4626E-011   1.5051E-013   2.3461E-016   2.0771E-019   1.0470E-022   3.0088E-026   4.9386E-030   4.6360E-034   2.4926E-038   7.6841E-043   1.3594E-047   1.3849E-052   8.0922E-058   2.7241E-063   5.2822E-069   5.8950E-075   3.8016E-081   1.4132E-087   3.0424E-094   3.7778E-101   2.7194E-108   1.1328E-115   2.7384E-123   3.8339E-131   3.1208E-139   1.4737E-147   4.0509E-156   6.4765E-165   6.0313E-174   3.2763E-183   1.0383E-192 
  1.888530761E+012   1.4882E-001   1.2983E+004   0.0000E+000   4.5679E+000   6.4821E+000   2.8774E+000   5.6918E-001   5.6170E-002   2.9245E-003   8.2719E-005   1.2910E-006   1.1231E-008   5.4814E-011   1.5103E-013   2.3542E-016   2.0842E-019   1.0506E-022   3.0191E-026   4.9556E-030   4.6519E-034   2.5012E-038   7.7105E-043   1.3641E-047   1.3896E-052   8.1200E-058   2.7335E-063   5.3004E-069   5.9153E-075   3.8146E-081   1.4181E-087   3.0528E-094   3.7907E-101   2.7287E-108   1.1367E-115   2.7478E-123   3.8470E-131   3.1316E-139   1.4787E-147   4.0648E-156   6.4988E-165   6.0520E-174   3.2875E-183   1.0419E-192 
  1.932171374E+012   1.5230E-001   1.2982E+004   0.0000E+000   4.5822E+000   6.5024E+000   2.8864E+000   5.7096E-001   5.6346E-002   2.9337E-003   8.2978E-005   1.2951E-006   1.1267E-008   5.4985E-011   1.5150E-013   2.3615E-016   2.0908E-019   1.0539E-022   3.0286E-026   4.9711E-030   4.6665E-034   2.5090E-038   7.7347E-043   1.3683E-047   1.3940E-052   8.1455E-058   2.7420E-063   5.3170E-069   5.9338E-075   3.8266E-081   1.4225E-087   3.0624E-094   3.8026E-101   2.7372E-108   1.1403E-115   2.7564E-123   3.8591E-131   3.1414E-139   1.4834E-147   4.0776E-156   6.5191E-165   6.0710E-174   3.2978E-183   1.0452E-192 
  2.019419058E+012   1.5926E-001   1.2982E+004   0.0000E+000   4.6106E+000   6.5428E+000   2.9043E+000   5.7451E-001   5.6696E-002   2.9519E-003   8.3493E-005   1.3031E-006   1.1337E-008   5.5327E-011   1.5244E-013   2.3762E-016   2.1038E-019   1.0605E-022   3.0474E-026   5.0020E-030   4.6955E-034   2.5246E-038   7.7827E-043   1.3768E-047   1.4026E-052   8.1961E-058   2.7591E-063   5.3500E-069   5.9707E-075   3.8503E-081   1.4313E-087   3.0814E-094   3.8262E-101   2.7543E-108   1.1474E-115   2.7735E-123   3.8831E-131   3.1609E-139   1.4926E-147   4.1029E-156   6.5596E-165   6.1087E-174   3.3183E-183   1.0517E-192 
  2.400785308E+012   1.8968E-001   1.2980E+004   0.0000E+000   4.7328E+000   6.7162E+000   2.9813E+000   5.8974E-001   5.8199E-002   3.0301E-003   8.5706E-005   1.3377E-006   1.1637E-008   5.6793E-011   1.5648E-013   2.4392E-016   2.1595E-019   1.0886E-022   3.1281E-026   5.1346E-030   4.8199E-034   2.5915E-038   7.9890E-043   1.4133E-047   1.4398E-052   8.4133E-058   2.8322E-063   5.4918E-069   6.1289E-075   3.9524E-081   1.4693E-087   3.1631E-094   3.9276E-101   2.8272E-108   1.1778E-115   2.8470E-123   3.9860E-131   3.2446E-139   1.5321E-147   4.2116E-156   6.7335E-165   6.2705E-174   3.4062E-183   1.0795E-192 
  3.678238029E+012   2.9162E-001   1.2973E+004   0.0000E+000   5.1179E+000   7.2627E+000   3.2239E+000   6.3772E-001   6.2934E-002   3.2767E-003   9.2680E-005   1.4465E-006   1.2584E-008   6.1414E-011   1.6922E-013   2.6377E-016   2.3352E-019   1.1772E-022   3.3827E-026   5.5524E-030   5.2121E-034   2.8024E-038   8.6390E-043   1.5283E-047   1.5570E-052   9.0979E-058   3.0626E-063   5.9386E-069   6.6276E-075   4.2740E-081   1.5888E-087   3.4204E-094   4.2472E-101   3.0573E-108   1.2736E-115   3.0787E-123   4.3103E-131   3.5087E-139   1.6568E-147   4.5543E-156   7.2814E-165   6.7808E-174   3.6834E-183   1.1674E-192 
  5.802039072E+012   4.6124E-001   1.2962E+004   0.0000E+000   5.6854E+000   8.0679E+000   3.5813E+000   7.0843E-001   6.9912E-002   3.6400E-003   1.0296E-004   1.6069E-006   1.3979E-008   6.8224E-011   1.8798E-013   2.9301E-016   2.5941E-019   1.3077E-022   3.7577E-026   6.1680E-030   5.7900E-034   3.1131E-038   9.5969E-043   1.6978E-047   1.7296E-052   1.0107E-057   3.4022E-063   6.5971E-069   7.3625E-075   4.7479E-081   1.7650E-087   3.7997E-094   4.7181E-101   3.3963E-108   1.4148E-115   3.4200E-123   4.7882E-131   3.8977E-139   1.8405E-147   5.0593E-156   8.0887E-165   7.5326E-174   4.0918E-183   1.2968E-192 
  1.113278928E+013   8.8779E-001   1.2934E+004   0.0000E+000   6.8426E+000   9.7101E+000   4.3103E+000   8.5262E-001   8.4142E-002   4.3809E-003   1.2391E-004   1.9339E-006   1.6825E-008   8.2110E-011   2.2624E-013   3.5265E-016   3.1222E-019   1.5738E-022   4.5226E-026   7.4234E-030   6.9685E-034   3.7467E-038   1.1550E-042   2.0434E-047   2.0816E-052   1.2164E-057   4.0947E-063   7.9399E-069   8.8610E-075   5.7142E-081   2.1242E-087   4.5731E-094   5.6785E-101   4.0875E-108   1.7028E-115   4.1161E-123   5.7628E-131   4.6910E-139   2.2151E-147   6.0890E-156   9.7351E-165   9.0658E-174   4.9247E-183   1.5607E-192 
  2.004456431E+013   1.6035E+000   1.2885E+004   0.0000E+000   8.2506E+000   1.1708E+001   5.1972E+000   1.0281E+000   1.0146E-001   5.2823E-003   1.4941E-004   2.3319E-006   2.0287E-008   9.9006E-011   2.7279E-013   4.2522E-016   3.7646E-019   1.8977E-022   5.4532E-026   8.9510E-030   8.4024E-034   4.5177E-038   1.3927E-042   2.4638E-047   2.5100E-052   1.4667E-057   4.9373E-063   9.5737E-069   1.0684E-074   6.8901E-081   2.5614E-087   5.5141E-094   6.8469E-101   4.9287E-108   2.0532E-115   4.9631E-123   6.9486E-131   5.6563E-139   2.6709E-147   7.3420E-156   1.1738E-164   1.0931E-173   5.9380E-183   1.8819E-192 
  2.245058906E+013   1.7973E+000   1.2872E+004   0.0000E+000   8.5514E+000   1.2135E+001   5.3867E+000   1.0656E+000   1.0516E-001   5.4749E-003   1.5486E-004   2.4169E-006   2.1026E-008   1.0262E-010   2.8274E-013   4.4072E-016   3.9019E-019   1.9669E-022   5.6520E-026   9.2773E-030   8.7087E-034   4.6824E-038   1.4435E-042   2.5536E-047   2.6015E-052   1.5201E-057   5.1173E-063   9.9227E-069   1.1074E-074   7.1413E-081   2.6547E-087   5.7151E-094   7.0966E-101   5.1084E-108   2.1281E-115   5.1441E-123   7.2020E-131   5.8625E-139   2.7683E-147   7.6097E-156   1.2166E-164   1.1330E-173   6.1545E-183   1.9505E-192 
  2.485661380E+013   1.9913E+000   1.2859E+004   0.0000E+000   8.8305E+000   1.2531E+001   5.5625E+000   1.1003E+000   1.0859E-001   5.6536E-003   1.5991E-004   2.4958E-006   2.1712E-008   1.0596E-010   2.9197E-013   4.5510E-016   4.0292E-019   2.0311E-022   5.8365E-026   9.5801E-030   8.9930E-034   4.8352E-038   1.4906E-042   2.6370E-047   2.6864E-052   1.5697E-057   5.2843E-063   1.0247E-068   1.1435E-074   7.3743E-081   2.7414E-087   5.9016E-094   7.3282E-101   5.2751E-108   2.1975E-115   5.3119E-123   7.4370E-131   6.0539E-139   2.8586E-147   7.8580E-156   1.2563E-164   1.1700E-173   6.3554E-183   2.0142E-192 
  2.673989793E+013   2.1434E+000   1.2848E+004   0.0000E+000   9.0356E+000   1.2822E+001   5.6917E+000   1.1259E+000   1.1111E-001   5.7849E-003   1.6362E-004   2.5537E-006   2.2217E-008   1.0842E-010   2.9875E-013   4.6567E-016   4.1228E-019   2.0782E-022   5.9720E-026   9.8025E-030   9.2018E-034   4.9475E-038   1.5252E-042   2.6982E-047   2.7488E-052   1.6062E-057   5.4070E-063   1.0484E-068   1.1701E-074   7.5456E-081   2.8050E-087   6.0387E-094   7.4983E-101   5.3976E-108   2.2485E-115   5.4353E-123   7.6097E-131   6.1944E-139   2.9250E-147   8.0405E-156   1.2855E-164   1.1971E-173   6.5029E-183   2.0609E-192 
  2.793414326E+013   2.2399E+000   1.2841E+004   0.0000E+000   9.1600E+000   1.2999E+001   5.7701E+000   1.1414E+000   1.1264E-001   5.8646E-003   1.6588E-004   2.5889E-006   2.2523E-008   1.0992E-010   3.0286E-013   4.7209E-016   4.1796E-019   2.1069E-022   6.0543E-026   9.9376E-030   9.3286E-034   5.0157E-038   1.5462E-042   2.7354E-047   2.7866E-052   1.6283E-057   5.4815E-063   1.0629E-068   1.1862E-074   7.6495E-081   2.8437E-087   6.1219E-094   7.6016E-101   5.4719E-108   2.2795E-115   5.5102E-123   7.7146E-131   6.2798E-139   2.9653E-147   8.1513E-156   1.3032E-164   1.2136E-173   6.5925E-183   2.0893E-192 
  2.866338150E+013   2.2988E+000   1.2837E+004   0.0000E+000   9.2341E+000   1.3104E+001   5.8167E+000   1.1506E+000   1.1355E-001   5.9120E-003   1.6722E-004   2.6099E-006   2.2705E-008   1.1081E-010   3.0531E-013   4.7590E-016   4.2133E-019   2.1239E-022   6.1032E-026   1.0018E-029   9.4040E-034   5.0562E-038   1.5587E-042   2.7575E-047   2.8092E-052   1.6415E-057   5.5258E-063   1.0715E-068   1.1958E-074   7.7114E-081   2.8667E-087   6.1713E-094   7.6631E-101   5.5161E-108   2.2979E-115   5.5547E-123   7.7769E-131   6.3305E-139   2.9893E-147   8.2172E-156   1.3137E-164   1.2234E-173   6.6458E-183   2.1062E-192 
  2.925507211E+013   2.3467E+000   1.2834E+004   0.0000E+000   9.2931E+000   1.3188E+001   5.8539E+000   1.1580E+000   1.1428E-001   5.9498E-003   1.6829E-004   2.6265E-006   2.2850E-008   1.1152E-010   3.0726E-013   4.7894E-016   4.2403E-019   2.1375E-022   6.1422E-026   1.0082E-029   9.4641E-034   5.0885E-038   1.5687E-042   2.7751E-047   2.8271E-052   1.6520E-057   5.5611E-063   1.0783E-068   1.2034E-074   7.7607E-081   2.8850E-087   6.2108E-094   7.7121E-101   5.5514E-108   2.3126E-115   5.5902E-123   7.8266E-131   6.3710E-139   3.0084E-147   8.2697E-156   1.3221E-164   1.2312E-173   6.6883E-183   2.1197E-192 
  3.331270454E+013   2.6752E+000   1.2811E+004   0.0000E+000   9.6780E+000   1.3734E+001   6.0964E+000   1.2059E+000   1.1901E-001   6.1962E-003   1.7526E-004   2.7353E-006   2.3796E-008   1.1613E-010   3.1999E-013   4.9878E-016   4.4159E-019   2.2260E-022   6.3966E-026   1.0500E-029   9.8561E-034   5.2993E-038   1.6336E-042   2.8901E-047   2.9442E-052   1.7204E-057   5.7914E-063   1.1230E-068   1.2533E-074   8.0821E-081   3.0045E-087   6.4680E-094   8.0315E-101   5.7813E-108   2.4084E-115   5.8217E-123   8.1508E-131   6.6349E-139   3.1330E-147   8.6122E-156   1.3769E-164   1.2822E-173   6.9653E-183   2.2075E-192 
  4.069661713E+013   3.2751E+000   1.2768E+004   0.0000E+000   1.0293E+001   1.4606E+001   6.4838E+000   1.2826E+000   1.2657E-001   6.5900E-003   1.8639E-004   2.9091E-006   2.5308E-008   1.2351E-010   3.4032E-013   5.3048E-016   4.6965E-019   2.3675E-022   6.8031E-026   1.1167E-029   1.0482E-033   5.6360E-038   1.7375E-042   3.0737E-047   3.1313E-052   1.8297E-057   6.1595E-063   1.1944E-068   1.3329E-074   8.5957E-081   3.1954E-087   6.8791E-094   8.5419E-101   6.1487E-108   2.5615E-115   6.1917E-123   8.6687E-131   7.0565E-139   3.3321E-147   9.1595E-156   1.4644E-164   1.3637E-173   7.4080E-183   2.3478E-192 
