     distance         timeN            Tn             0             1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34            35            36            37            38            39            40 
  1.631803929E+015   2.0684E+001   9.9967E+000   0.0000E+000   1.9119E-001   2.7132E-001   1.2044E-001   2.3824E-002   2.3511E-003   1.2241E-004   3.4623E-006   5.4038E-008   4.7011E-010   2.2943E-012   6.3215E-015   9.8536E-018   8.7238E-021   4.3976E-024   1.2637E-027   2.0742E-031   1.9471E-035   1.0469E-039   3.2273E-044   5.7095E-049   5.8164E-054   3.3987E-059   1.1441E-064   2.2185E-070   2.4759E-076   1.5967E-082   5.9355E-089   1.2778E-095   1.5867E-102   1.1421E-109   4.7580E-117   1.1501E-124   1.6102E-132   1.3108E-140   6.1894E-149   1.7014E-157   2.7201E-166   2.5331E-175   1.3760E-184   4.3610E-194 
  2.573532971E+015   3.2621E+001   9.9948E+000   0.0000E+000   1.9119E-001   2.7132E-001   1.2044E-001   2.3824E-002   2.3511E-003   1.2241E-004   3.4623E-006   5.4038E-008   4.7011E-010   2.2943E-012   6.3215E-015   9.8536E-018   8.7238E-021   4.3976E-024   1.2637E-027   2.0742E-031   1.9471E-035   1.0469E-039   3.2273E-044   5.7095E-049   5.8164E-054   3.3987E-059   1.1441E-064   2.2185E-070   2.4759E-076   1.5967E-082   5.9355E-089   1.2778E-095   1.5867E-102   1.1421E-109   4.7580E-117   1.1501E-124   1.6102E-132   1.3108E-140   6.1894E-149   1.7014E-157   2.7201E-166   2.5331E-175   1.3760E-184   4.3610E-194 
  3.837665157E+015   4.8644E+001   9.9923E+000   0.0000E+000   1.9119E-001   2.7132E-001   1.2044E-001   2.3824E-002   2.3511E-003   1.2241E-004   3.4623E-006   5.4038E-008   4.7011E-010   2.2943E-012   6.3215E-015   9.8536E-018   8.7238E-021   4.3976E-024   1.2637E-027   2.0742E-031   1.9471E-035   1.0469E-039   3.2273E-044   5.7095E-049   5.8164E-054   3.3987E-059   1.1441E-064   2.2185E-070   2.4759E-076   1.5967E-082   5.9355E-089   1.2778E-095   1.5867E-102   1.1421E-109   4.7580E-117   1.1501E-124   1.6102E-132   1.3108E-140   6.1894E-149   1.7014E-157   2.7201E-166   2.5331E-175   1.3760E-184   4.3610E-194 
  2.347985182E+016   2.9762E+002   9.9533E+000   0.0000E+000   1.9119E-001   2.7132E-001   1.2044E-001   2.3824E-002   2.3511E-003   1.2241E-004   3.4623E-006   5.4038E-008   4.7011E-010   2.2943E-012   6.3215E-015   9.8536E-018   8.7238E-021   4.3976E-024   1.2637E-027   2.0742E-031   1.9471E-035   1.0469E-039   3.2273E-044   5.7095E-049   5.8164E-054   3.3987E-059   1.1441E-064   2.2185E-070   2.4759E-076   1.5967E-082   5.9355E-089   1.2778E-095   1.5867E-102   1.1421E-109   4.7580E-117   1.1501E-124   1.6102E-132   1.3108E-140   6.1894E-149   1.7014E-157   2.7201E-166   2.5331E-175   1.3760E-184   4.3610E-194 
  9.116676809E+016   1.1556E+003   9.8258E+000   0.0000E+000   1.9119E-001   2.7132E-001   1.2044E-001   2.3824E-002   2.3511E-003   1.2241E-004   3.4623E-006   5.4038E-008   4.7011E-010   2.2943E-012   6.3215E-015   9.8536E-018   8.7238E-021   4.3976E-024   1.2637E-027   2.0742E-031   1.9471E-035   1.0469E-039   3.2273E-044   5.7095E-049   5.8164E-054   3.3987E-059   1.1441E-064   2.2185E-070   2.4759E-076   1.5967E-082   5.9355E-089   1.2778E-095   1.5867E-102   1.1421E-109   4.7580E-117   1.1501E-124   1.6102E-132   1.3108E-140   6.1894E-149   1.7014E-157   2.7201E-166   2.5331E-175   1.3760E-184   4.3610E-194 
  1.647828898E+017   2.0887E+003   9.6987E+000   0.0000E+000   1.9119E-001   2.7132E-001   1.2044E-001   2.3824E-002   2.3511E-003   1.2241E-004   3.4623E-006   5.4038E-008   4.7011E-010   2.2943E-012   6.3215E-015   9.8536E-018   8.7238E-021   4.3976E-024   1.2637E-027   2.0742E-031   1.9471E-035   1.0469E-039   3.2273E-044   5.7095E-049   5.8164E-054   3.3987E-059   1.1441E-064   2.2185E-070   2.4759E-076   1.5967E-082   5.9355E-089   1.2778E-095   1.5867E-102   1.1421E-109   4.7580E-117   1.1501E-124   1.6102E-132   1.3108E-140   6.1894E-149   1.7014E-157   2.7201E-166   2.5331E-175   1.3760E-184   4.3610E-194 
  2.383990116E+017   3.0218E+003   9.5826E+000   0.0000E+000   1.9119E-001   2.7132E-001   1.2044E-001   2.3824E-002   2.3511E-003   1.2241E-004   3.4623E-006   5.4038E-008   4.7011E-010   2.2943E-012   6.3215E-015   9.8536E-018   8.7238E-021   4.3976E-024   1.2637E-027   2.0742E-031   1.9471E-035   1.0469E-039   3.2273E-044   5.7095E-049   5.8164E-054   3.3987E-059   1.1441E-064   2.2185E-070   2.4759E-076   1.5967E-082   5.9355E-089   1.2778E-095   1.5867E-102   1.1421E-109   4.7580E-117   1.1501E-124   1.6102E-132   1.3108E-140   6.1894E-149   1.7014E-157   2.7201E-166   2.5331E-175   1.3760E-184   4.3610E-194 
  7.887101696E+017   9.9973E+003   8.9768E+000   0.0000E+000   1.9119E-001   2.7132E-001   1.2044E-001   2.3824E-002   2.3511E-003   1.2241E-004   3.4623E-006   5.4038E-008   4.7011E-010   2.2943E-012   6.3215E-015   9.8536E-018   8.7238E-021   4.3976E-024   1.2637E-027   2.0742E-031   1.9471E-035   1.0469E-039   3.2273E-044   5.7095E-049   5.8164E-054   3.3987E-059   1.1441E-064   2.2185E-070   2.4759E-076   1.5967E-082   5.9355E-089   1.2778E-095   1.5867E-102   1.1421E-109   4.7580E-117   1.1501E-124   1.6102E-132   1.3108E-140   6.1894E-149   1.7014E-157   2.7201E-166   2.5331E-175   1.3760E-184   4.3610E-194 
  2.870984921E+018   3.6391E+004   8.3681E+000   0.0000E+000   1.9119E-001   2.7132E-001   1.2044E-001   2.3824E-002   2.3511E-003   1.2241E-004   3.4623E-006   5.4038E-008   4.7011E-010   2.2943E-012   6.3215E-015   9.8536E-018   8.7238E-021   4.3976E-024   1.2637E-027   2.0742E-031   1.9471E-035   1.0469E-039   3.2273E-044   5.7095E-049   5.8164E-054   3.3987E-059   1.1441E-064   2.2185E-070   2.4759E-076   1.5967E-082   5.9355E-089   1.2778E-095   1.5867E-102   1.1421E-109   4.7580E-117   1.1501E-124   1.6102E-132   1.3108E-140   6.1894E-149   1.7014E-157   2.7201E-166   2.5331E-175   1.3760E-184   4.3610E-194 
  5.575657559E+018   7.0674E+004   8.3062E+000   0.0000E+000   1.9119E-001   2.7132E-001   1.2044E-001   2.3824E-002   2.3511E-003   1.2241E-004   3.4623E-006   5.4038E-008   4.7011E-010   2.2943E-012   6.3215E-015   9.8536E-018   8.7238E-021   4.3976E-024   1.2637E-027   2.0742E-031   1.9471E-035   1.0469E-039   3.2273E-044   5.7095E-049   5.8164E-054   3.3987E-059   1.1441E-064   2.2185E-070   2.4759E-076   1.5967E-082   5.9355E-089   1.2778E-095   1.5867E-102   1.1421E-109   4.7580E-117   1.1501E-124   1.6102E-132   1.3108E-140   6.1894E-149   1.7014E-157   2.7201E-166   2.5331E-175   1.3760E-184   4.3610E-194 
  1.546905962E+019   1.9608E+005   8.2937E+000   0.0000E+000   1.9119E-001   2.7132E-001   1.2044E-001   2.3824E-002   2.3511E-003   1.2241E-004   3.4623E-006   5.4038E-008   4.7011E-010   2.2943E-012   6.3215E-015   9.8536E-018   8.7238E-021   4.3976E-024   1.2637E-027   2.0742E-031   1.9471E-035   1.0469E-039   3.2273E-044   5.7095E-049   5.8164E-054   3.3987E-059   1.1441E-064   2.2185E-070   2.4759E-076   1.5967E-082   5.9355E-089   1.2778E-095   1.5867E-102   1.1421E-109   4.7580E-117   1.1501E-124   1.6102E-132   1.3108E-140   6.1894E-149   1.7014E-157   2.7201E-166   2.5331E-175   1.3760E-184   4.3610E-194 
