     distance         timeN            Tn             0             1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34            35            36            37            38            39            40 
  1.631803929E+015   2.0684E+001   9.9967E+000   0.0000E+000   1.2625E-009   3.5745E-009   4.5330E-009   3.6314E-009   2.0510E-009   8.5944E-010   2.7487E-010   6.8213E-011   1.3288E-011   2.0470E-012   2.5070E-013   2.4515E-014   1.9185E-015   1.2055E-016   6.0863E-018   2.4730E-019   8.0991E-021   2.1392E-022   4.5632E-024   7.8628E-026   1.0952E-027   1.2340E-029   1.1249E-031   8.3039E-034   4.9639E-036   2.4045E-038   9.4384E-041   3.0035E-043   7.7500E-046   1.6223E-048   2.7550E-051   3.7974E-054   4.2498E-057   3.8607E-060   2.8482E-063   1.7072E-066   8.3136E-070   3.2895E-073   1.0580E-076   2.7666E-080 
  2.573532971E+015   3.2621E+001   9.9948E+000   0.0000E+000   1.3705E-009   3.8802E-009   4.9207E-009   3.9420E-009   2.2265E-009   9.3295E-010   2.9837E-010   7.4047E-011   1.4424E-011   2.2221E-012   2.7214E-013   2.6611E-014   2.0826E-015   1.3087E-016   6.6069E-018   2.6845E-019   8.7918E-021   2.3221E-022   4.9535E-024   8.5352E-026   1.1889E-027   1.3396E-029   1.2212E-031   9.0141E-034   5.3884E-036   2.6102E-038   1.0246E-040   3.2604E-043   8.4129E-046   1.7611E-048   2.9906E-051   4.1222E-054   4.6132E-057   4.1908E-060   3.0918E-063   1.8532E-066   9.0246E-070   3.5709E-073   1.1485E-076   3.0032E-080 
  3.837665157E+015   4.8644E+001   9.9923E+000   0.0000E+000   1.4652E-009   4.1485E-009   5.2608E-009   4.2145E-009   2.3804E-009   9.9744E-010   3.1900E-010   7.9166E-011   1.5421E-011   2.3757E-012   2.9095E-013   2.8451E-014   2.2266E-015   1.3991E-016   7.0636E-018   2.8701E-019   9.3995E-021   2.4827E-022   5.2959E-024   9.1253E-026   1.2710E-027   1.4322E-029   1.3056E-031   9.6372E-034   5.7609E-036   2.7906E-038   1.0954E-040   3.4858E-043   8.9944E-046   1.8828E-048   3.1974E-051   4.4072E-054   4.9321E-057   4.4806E-060   3.3056E-063   1.9813E-066   9.6484E-070   3.8177E-073   1.2279E-076   3.2108E-080 
  2.347985182E+016   2.9762E+002   9.9533E+000   0.0000E+000   1.9324E-009   5.4712E-009   6.9382E-009   5.5583E-009   3.1393E-009   1.3155E-009   4.2071E-010   1.0441E-010   2.0338E-011   3.1332E-012   3.8372E-013   3.7522E-014   2.9365E-015   1.8452E-016   9.3158E-018   3.7852E-019   1.2397E-020   3.2742E-022   6.9845E-024   1.2035E-025   1.6763E-027   1.8888E-029   1.7219E-031   1.2710E-033   7.5978E-036   3.6804E-038   1.4447E-040   4.5972E-043   1.1862E-045   2.4831E-048   4.2168E-051   5.8123E-054   6.5047E-057   5.9091E-060   4.3595E-063   2.6130E-066   1.2725E-069   5.0350E-073   1.6194E-076   4.2345E-080 
  9.116676809E+016   1.1556E+003   9.8258E+000   0.0000E+000   2.2709E-009   6.4295E-009   8.1535E-009   6.5318E-009   3.6892E-009   1.5459E-009   4.9440E-010   1.2269E-010   2.3901E-011   3.6820E-012   4.5093E-013   4.4095E-014   3.4508E-015   2.1684E-016   1.0947E-017   4.4482E-019   1.4568E-020   3.8477E-022   8.2079E-024   1.4143E-025   1.9699E-027   2.2197E-029   2.0234E-031   1.4936E-033   8.9286E-036   4.3251E-038   1.6977E-040   5.4024E-043   1.3940E-045   2.9181E-048   4.9554E-051   6.8304E-054   7.6441E-057   6.9442E-060   5.1231E-063   3.0707E-066   1.4954E-069   5.9169E-073   1.9030E-076   4.9762E-080 
  1.647828898E+017   2.0887E+003   9.6987E+000   0.0000E+000   2.4115E-009   6.8276E-009   8.6584E-009   6.9363E-009   3.9177E-009   1.6416E-009   5.2502E-010   1.3029E-010   2.5381E-011   3.9100E-012   4.7885E-013   4.6825E-014   3.6645E-015   2.3027E-016   1.1625E-017   4.7237E-019   1.5470E-020   4.0860E-022   8.7162E-024   1.5019E-025   2.0919E-027   2.3571E-029   2.1487E-031   1.5861E-033   9.4815E-036   4.5929E-038   1.8028E-040   5.7370E-043   1.4803E-045   3.0988E-048   5.2623E-051   7.2534E-054   8.1174E-057   7.3742E-060   5.4404E-063   3.2608E-066   1.5880E-069   6.2833E-073   2.0208E-076   5.2844E-080 
  2.383990116E+017   3.0218E+003   9.5826E+000   0.0000E+000   2.4978E-009   7.0718E-009   8.9681E-009   7.1844E-009   4.0578E-009   1.7003E-009   5.4379E-010   1.3495E-010   2.6288E-011   4.0498E-012   4.9598E-013   4.8500E-014   3.7956E-015   2.3851E-016   1.2041E-017   4.8926E-019   1.6023E-020   4.2321E-022   9.0279E-024   1.5556E-025   2.1667E-027   2.4414E-029   2.2256E-031   1.6428E-033   9.8206E-036   4.7572E-038   1.8673E-040   5.9421E-043   1.5333E-045   3.2096E-048   5.4505E-051   7.5128E-054   8.4077E-057   7.6379E-060   5.6349E-063   3.3775E-066   1.6448E-069   6.5080E-073   2.0931E-076   5.4734E-080 
  7.887101696E+017   9.9973E+003   8.9768E+000   0.0000E+000   2.7883E-009   7.8945E-009   1.0011E-008   8.0201E-009   4.5298E-009   1.8981E-009   6.0705E-010   1.5065E-010   2.9346E-011   4.5209E-012   5.5367E-013   5.4141E-014   4.2371E-015   2.6625E-016   1.3442E-017   5.4617E-019   1.7887E-020   4.7245E-022   1.0078E-023   1.7365E-025   2.4188E-027   2.7254E-029   2.4845E-031   1.8339E-033   1.0963E-035   5.3105E-038   2.0845E-040   6.6333E-043   1.7116E-045   3.5829E-048   6.0845E-051   8.3867E-054   9.3858E-057   8.5264E-060   6.2904E-063   3.7704E-066   1.8361E-069   7.2651E-073   2.3366E-076   6.1101E-080 
  2.870984921E+018   3.6391E+004   8.3681E+000   0.0000E+000   3.0903E-009   8.7495E-009   1.1096E-008   8.8887E-009   5.0204E-009   2.1037E-009   6.7280E-010   1.6697E-010   3.2525E-011   5.0106E-012   6.1364E-013   6.0005E-014   4.6960E-015   2.9509E-016   1.4898E-017   6.0533E-019   1.9824E-020   5.2361E-022   1.1170E-023   1.9246E-025   2.6807E-027   3.0206E-029   2.7536E-031   2.0326E-033   1.2150E-035   5.8857E-038   2.3103E-040   7.3518E-043   1.8970E-045   3.9710E-048   6.7435E-051   9.2950E-054   1.0402E-056   9.4499E-060   6.9717E-063   4.1787E-066   2.0349E-069   8.0519E-073   2.5897E-076   6.7718E-080 
  5.575657559E+018   7.0674E+004   8.3062E+000   0.0000E+000   3.2386E-009   9.1692E-009   1.1628E-008   9.3152E-009   5.2613E-009   2.2046E-009   7.0508E-010   1.7498E-010   3.4085E-011   5.2510E-012   6.4308E-013   6.2884E-014   4.9213E-015   3.0924E-016   1.5612E-017   6.3437E-019   2.0776E-020   5.4874E-022   1.1705E-023   2.0169E-025   2.8093E-027   3.1655E-029   2.8857E-031   2.1301E-033   1.2733E-035   6.1681E-038   2.4211E-040   7.7045E-043   1.9880E-045   4.1615E-048   7.0670E-051   9.7410E-054   1.0901E-056   9.9033E-060   7.3062E-063   4.3792E-066   2.1326E-069   8.4382E-073   2.7139E-076   7.0967E-080 
  1.546905962E+019   1.9608E+005   8.2937E+000   0.0000E+000   3.4726E-009   9.8317E-009   1.2468E-008   9.9882E-009   5.6414E-009   2.3639E-009   7.5602E-010   1.8762E-010   3.6548E-011   5.6304E-012   6.8954E-013   6.7428E-014   5.2769E-015   3.3159E-016   1.6740E-017   6.8020E-019   2.2277E-020   5.8838E-022   1.2551E-023   2.1627E-025   3.0123E-027   3.3942E-029   3.0942E-031   2.2840E-033   1.3653E-035   6.6137E-038   2.5960E-040   8.2611E-043   2.1316E-045   4.4622E-048   7.5776E-051   1.0445E-053   1.1689E-056   1.0619E-059   7.8341E-063   4.6956E-066   2.2866E-069   9.0479E-073   2.9100E-076   7.6095E-080 
